gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000007,Gad1,75.1641,1.8928,0.0349,0.0906,8.0000,3.0000,8.0000,2.0000,5.2500
ENSRNOG00000000098,Rnf115,48.5501,1.5365,0.0043,0.0581,177.0000,143.0000,177.0000,61.0000,139.5000
ENSRNOG00000000111,Coprs,45.7441,1.3962,0.0003,0.0544,207.0000,207.0000,206.0000,137.0000,189.2500
ENSRNOG00000000133,Txndc15,80.8566,1.9297,0.0410,0.0977,3.0000,1.0000,3.0000,1.0000,2.0000
ENSRNOG00000000166,Apex2,49.7822,1.4966,0.0007,0.0596,166.0000,167.0000,169.0000,125.0000,156.7500
ENSRNOG00000000327,Hace1,51.2797,1.5482,0.0010,0.0607,145.0000,136.0000,157.0000,112.0000,137.5000
ENSRNOG00000000397,Ccar1,74.4458,1.7042,0.0062,0.0883,9.0000,38.0000,11.0000,39.0000,24.2500
ENSRNOG00000000473,Pfdn6,62.2962,1.6889,0.0043,0.0761,37.0000,46.0000,38.0000,60.0000,45.2500
ENSRNOG00000000483,Syngap1,46.4706,1.4774,0.0013,0.0542,200.0000,176.0000,208.0000,108.0000,173.0000
ENSRNOG00000000490,Rps10,73.3860,1.8674,0.0254,0.0893,10.0000,4.0000,9.0000,4.0000,6.7500
ENSRNOG00000000498,Anks1a,47.0691,1.3475,0.0000,0.0552,194.0000,215.0000,203.0000,144.0000,189.0000
ENSRNOG00000000505,Rpl10a,56.5439,1.6038,0.0012,0.0701,77.0000,98.0000,64.0000,109.0000,87.0000
ENSRNOG00000000511,Srpk1,55.6718,1.6693,0.0125,0.0651,88.0000,53.0000,116.0000,11.0000,67.0000
ENSRNOG00000000523,Ppil1,51.5304,1.5381,0.0000,0.0645,141.0000,142.0000,123.0000,144.0000,137.5000
ENSRNOG00000000551,Fam241b,48.0702,1.5357,0.0006,0.0596,182.0000,145.0000,168.0000,128.0000,155.7500
ENSRNOG00000000560,Lrrc20,49.8658,1.4847,0.0009,0.0589,164.0000,174.0000,173.0000,115.0000,156.5000
ENSRNOG00000000568,Slc29a3,65.1207,1.6414,0.0074,0.0780,27.0000,68.0000,30.0000,30.0000,38.7500
ENSRNOG00000000572,Chst3,60.8308,1.6243,0.0010,0.0736,43.0000,82.0000,45.0000,114.0000,71.0000
ENSRNOG00000000579,Marcks,56.4469,1.5947,0.0032,0.0670,80.0000,104.0000,88.0000,74.0000,86.5000
ENSRNOG00000000610,Cisd1,47.3271,1.4340,0.0020,0.0554,191.0000,195.0000,199.0000,94.0000,169.7500
ENSRNOG00000000633,Rhobtb1,50.6780,1.5078,0.0004,0.0610,152.0000,161.0000,154.0000,135.0000,150.5000
ENSRNOG00000000636,Rtkn2,51.5728,1.6437,0.0059,0.0623,138.0000,67.0000,144.0000,42.0000,97.7500
ENSRNOG00000000661,Hps4,85.2724,1.8430,0.0254,0.1027,1.0000,6.0000,1.0000,5.0000,3.2500
ENSRNOG00000000729,Tmlhe,50.5893,1.5807,0.0015,0.0621,153.0000,111.0000,146.0000,101.0000,127.7500
ENSRNOG00000000763,RT1-M3-1,49.3354,1.5389,0.0066,0.0573,169.0000,139.0000,189.0000,36.0000,133.2500
ENSRNOG00000000786,Rpp21,52.1362,1.5541,0.0023,0.0623,134.0000,133.0000,143.0000,89.0000,124.7500
ENSRNOG00000000800,Man1a1,52.4355,1.6080,0.0046,0.0627,130.0000,94.0000,134.0000,56.0000,103.5000
ENSRNOG00000000802,Tbc1d32,57.4221,1.6515,0.0014,0.0714,69.0000,61.0000,55.0000,104.0000,72.2500
ENSRNOG00000000853,Aif1,56.7420,1.7286,0.0117,0.0668,75.0000,32.0000,93.0000,14.0000,53.5000
ENSRNOG00000000867,Vars1,47.3148,1.4767,0.0008,0.0578,192.0000,177.0000,183.0000,120.0000,168.0000
ENSRNOG00000000893,Tmem248,56.6213,1.6463,0.0022,0.0692,76.0000,65.0000,73.0000,91.0000,76.2500
ENSRNOG00000000901,Crcp,44.8318,1.3681,0.0002,0.0532,210.0000,212.0000,212.0000,138.0000,193.0000
