gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000108,Aga,29.9938,1.3735,0.0016,0.0938,35.0000,54.0000,34.0000,52.0000,43.7500
ENSRNOG00000000122,Ak2,22.7946,1.2454,0.0003,0.0563,119.0000,123.0000,123.0000,67.0000,108.0000
ENSRNOG00000000127,Kpna6,20.7657,1.2628,0.0000,0.0679,127.0000,118.0000,112.0000,71.0000,107.0000
ENSRNOG00000000138,Glis1,29.8452,1.4748,0.0033,0.0953,37.0000,25.0000,30.0000,36.0000,32.0000
ENSRNOG00000000187,Csf2rb,30.1022,1.3203,0.0014,0.0899,33.0000,79.0000,52.0000,55.0000,54.7500
ENSRNOG00000000190,Ep300,30.6182,1.3553,0.0249,0.0641,29.0000,61.0000,115.0000,3.0000,52.0000
ENSRNOG00000000245,Slc16a6,29.4685,1.4446,0.0028,0.0934,40.0000,29.0000,35.0000,40.0000,36.0000
ENSRNOG00000000262,Zfp821,26.2900,1.3256,0.0047,0.0661,86.0000,76.0000,113.0000,27.0000,75.5000
ENSRNOG00000000373,Ctnna3,20.5738,1.1998,0.0000,0.0660,128.0000,133.0000,114.0000,71.0000,111.5000
ENSRNOG00000000392,Supv3l1,11.0279,1.1209,0.0000,0.0219,147.0000,145.0000,146.0000,71.0000,127.2500
ENSRNOG00000000408,Gopc,17.1806,1.1987,0.0007,0.0383,133.0000,134.0000,134.0000,62.0000,115.7500
ENSRNOG00000000414,Cep85l,25.0031,1.3020,0.0056,0.0587,97.0000,97.0000,119.0000,22.0000,83.7500
ENSRNOG00000000439,Ager,11.8751,1.1703,0.0000,0.0215,146.0000,138.0000,147.0000,71.0000,125.5000
ENSRNOG00000000481,Cuta,28.2962,1.3332,0.0013,0.0902,55.0000,71.0000,48.0000,56.0000,57.5000
ENSRNOG00000000506,Tead3,33.3891,1.3787,0.0049,0.0967,16.0000,51.0000,27.0000,26.0000,30.0000
ENSRNOG00000000596,Fyn,28.2910,1.3706,0.0010,0.0888,56.0000,57.0000,55.0000,59.0000,56.7500
ENSRNOG00000000695,Ssh1,37.3880,1.4984,0.0127,0.1131,5.0000,16.0000,6.0000,7.0000,8.5000
ENSRNOG00000000702,Sart3,25.0949,1.3734,0.0000,0.0817,94.0000,56.0000,77.0000,71.0000,74.5000
ENSRNOG00000000775,Mog,30.5635,1.4327,0.0016,0.0972,30.0000,33.0000,26.0000,52.0000,35.2500
ENSRNOG00000000780,Ppp1r11,15.3736,1.2040,0.0005,0.0360,140.0000,131.0000,136.0000,65.0000,118.0000
ENSRNOG00000000847,Csnk2b,31.0310,1.3735,0.0043,0.0978,24.0000,55.0000,23.0000,30.0000,33.0000
ENSRNOG00000000852,Prrc2a,30.9092,1.4905,0.0051,0.1000,26.0000,18.0000,20.0000,25.0000,22.2500
ENSRNOG00000000860,Vwa7,30.0888,1.4013,0.0010,0.0907,34.0000,45.0000,43.0000,59.0000,45.2500
ENSRNOG00000000906,Medag,25.5975,1.6748,0.0035,0.0846,89.0000,6.0000,69.0000,35.0000,49.7500
ENSRNOG00000000924,Slc7a1,24.4768,1.3061,0.0038,0.0585,108.0000,91.0000,120.0000,33.0000,88.0000
ENSRNOG00000000931,Sfswap,24.6419,1.2898,0.0006,0.0768,105.0000,105.0000,97.0000,64.0000,92.7500
ENSRNOG00000000986,Camsap3,30.9525,1.3997,0.0022,0.0976,25.0000,46.0000,24.0000,48.0000,35.7500
ENSRNOG00000001010,Tecpr1,27.2632,1.3331,0.0002,0.0832,71.0000,72.0000,74.0000,69.0000,71.5000
ENSRNOG00000001053,Tmed2,29.0949,1.3982,0.0020,0.0911,42.0000,47.0000,42.0000,50.0000,45.2500
ENSRNOG00000001056,Snapc2,33.5655,1.4507,0.0051,0.1069,13.0000,27.0000,12.0000,24.0000,19.0000
ENSRNOG00000001058,Timm44,27.8978,1.3412,0.0111,0.0625,64.0000,66.0000,116.0000,11.0000,64.2500
ENSRNOG00000001068,Rac1,26.7554,1.3306,0.0003,0.0841,80.0000,74.0000,70.0000,67.0000,72.7500
ENSRNOG00000001072,Cers4,24.8989,1.5248,0.0001,0.0812,98.0000,11.0000,80.0000,70.0000,64.7500
ENSRNOG00000001082,Abcb9,27.0898,1.4019,0.0012,0.0849,76.0000,44.0000,66.0000,57.0000,60.7500
ENSRNOG00000001088,Rfc3,24.8246,1.3036,0.0003,0.0775,100.0000,95.0000,95.0000,67.0000,89.2500
ENSRNOG00000001098,Pds5b,28.6233,1.5658,0.0012,0.0925,49.0000,8.0000,37.0000,57.0000,37.7500
ENSRNOG00000001117,Fbxl18l1,33.3911,1.4559,0.0047,0.1049,15.0000,26.0000,14.0000,27.0000,20.5000
ENSRNOG00000001136,Pebp1,15.8452,1.1615,0.0001,0.0303,139.0000,140.0000,141.0000,70.0000,122.5000
ENSRNOG00000001185,C12h12orf43,23.4076,1.2469,0.0001,0.0737,116.0000,122.0000,106.0000,70.0000,103.5000
