gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000041,Slc26a1,111.6089,2.6039,0.0098,0.0696,69.0000,74.0000,75.0000,42.0000,72.6667
ENSRNOG00000000043,Idua,111.8411,2.7010,0.0090,0.0701,64.0000,57.0000,68.0000,44.0000,63.0000
ENSRNOG00000000064,Atp5me,116.0774,2.6108,0.0080,0.0731,44.0000,73.0000,45.0000,50.0000,54.0000
ENSRNOG00000000073,Tmed5,96.9422,2.1322,0.0039,0.0605,148.0000,183.0000,155.0000,78.0000,162.0000
ENSRNOG00000000075,Mtf2,82.8720,2.0690,0.0010,0.0521,204.0000,192.0000,203.0000,129.0000,199.6667
ENSRNOG00000000091,Smad9,70.6285,2.0380,0.0041,0.0437,232.0000,202.0000,232.0000,77.0000,222.0000
ENSRNOG00000000105,Cplx2,105.5521,2.3591,0.0052,0.0656,113.0000,124.0000,122.0000,70.0000,119.6667
ENSRNOG00000000133,Txndc15,95.3096,2.1937,0.0023,0.0586,157.0000,167.0000,169.0000,102.0000,164.3333
ENSRNOG00000000151,Ldlrap1,96.4004,2.2321,0.0023,0.0599,154.0000,156.0000,158.0000,103.0000,156.0000
ENSRNOG00000000158,Cdo1,113.6192,2.7194,0.0063,0.0716,55.0000,55.0000,57.0000,63.0000,55.6667
ENSRNOG00000000170,Slc30a4,73.3447,1.8955,0.0001,0.0460,228.0000,226.0000,226.0000,159.0000,226.6667
ENSRNOG00000000175,Mier2,39.5098,1.3543,0.0000,0.0239,242.0000,244.0000,242.0000,163.0000,242.6667
ENSRNOG00000000204,Syncrip,102.4530,2.3135,0.0006,0.0641,131.0000,134.0000,134.0000,143.0000,133.0000
ENSRNOG00000000219,Ano10,116.0402,2.8821,0.0069,0.0733,45.0000,33.0000,42.0000,60.0000,40.0000
ENSRNOG00000000264,Def8,93.9453,2.2088,0.0000,0.0597,166.0000,162.0000,161.0000,162.0000,163.0000
ENSRNOG00000000279,Rtn4ip1,110.3478,2.5882,0.0014,0.0697,76.0000,77.0000,72.0000,120.0000,75.0000
ENSRNOG00000000281,Prodh,116.9732,3.0532,0.0115,0.0745,37.0000,13.0000,30.0000,32.0000,26.6667
ENSRNOG00000000303,Cep57l1,90.4283,2.2657,0.0003,0.0569,182.0000,147.0000,180.0000,151.0000,169.6667
ENSRNOG00000000308,Zbtb24,117.7884,3.0768,0.0098,0.0746,33.0000,11.0000,29.0000,41.0000,24.3333
ENSRNOG00000000415,Asf1a,93.6285,2.3219,0.0006,0.0598,169.0000,131.0000,159.0000,143.0000,153.0000
ENSRNOG00000000417,Numa1,115.6945,2.7588,0.0149,0.0726,47.0000,53.0000,52.0000,23.0000,50.6667
ENSRNOG00000000421,Skic2,96.2332,2.4436,0.0008,0.0611,155.0000,102.0000,149.0000,139.0000,135.3333
ENSRNOG00000000437,Agpat1,99.7090,2.5221,0.0012,0.0633,139.0000,87.0000,137.0000,123.0000,121.0000
ENSRNOG00000000438,Rnf5,78.3055,1.7400,0.0000,0.0484,221.0000,233.0000,223.0000,162.0000,225.6667
ENSRNOG00000000442,Notch4,112.7730,2.9226,0.0031,0.0715,61.0000,27.0000,59.0000,89.0000,49.0000
ENSRNOG00000000487,Grm4,120.3075,3.0842,0.0208,0.0760,23.0000,9.0000,20.0000,12.0000,17.3333
ENSRNOG00000000522,Cpne5,115.3519,2.8384,0.0134,0.0727,49.0000,38.0000,51.0000,25.0000,46.0000
ENSRNOG00000000541,Glo1,109.0588,2.4165,0.0005,0.0681,86.0000,113.0000,92.0000,146.0000,97.0000
ENSRNOG00000000542,Dnah8,91.5212,2.2093,0.0000,0.0577,177.0000,160.0000,176.0000,163.0000,171.0000
ENSRNOG00000000606,Pcdh15,97.1053,2.2520,0.0062,0.0606,146.0000,150.0000,153.0000,65.0000,149.6667
ENSRNOG00000000609,Ipmk,88.2126,2.0509,0.0001,0.0550,193.0000,201.0000,192.0000,159.0000,195.3333
ENSRNOG00000000634,Cabcoco1,109.4345,2.3946,0.0006,0.0692,85.0000,117.0000,80.0000,144.0000,94.0000
ENSRNOG00000000638,Zfp365,107.3199,2.2859,0.0002,0.0675,98.0000,145.0000,98.0000,155.0000,113.6667
ENSRNOG00000000658,Acacb,94.3571,2.1641,0.0002,0.0593,162.0000,172.0000,165.0000,156.0000,166.3333
ENSRNOG00000000700,Tmem119,86.3684,2.1671,0.0006,0.0540,197.0000,171.0000,197.0000,145.0000,188.3333
ENSRNOG00000000779,Polr1h,94.9247,2.3295,0.0001,0.0597,158.0000,129.0000,160.0000,161.0000,149.0000
ENSRNOG00000000799,Abcf1,127.8927,2.9424,0.0129,0.0805,7.0000,22.0000,7.0000,28.0000,12.0000
ENSRNOG00000000885,Auts2,90.5026,2.1036,0.0037,0.0553,181.0000,185.0000,189.0000,81.0000,185.0000
ENSRNOG00000000894,Fry,96.6140,2.1576,0.0025,0.0604,153.0000,176.0000,156.0000,100.0000,161.6667
ENSRNOG00000000895,Rabgef1,115.0918,3.0459,0.0034,0.0730,52.0000,14.0000,47.0000,86.0000,37.6667
ENSRNOG00000000902,Hsph1,73.0093,1.9108,0.0000,0.0460,229.0000,224.0000,227.0000,163.0000,226.6667
ENSRNOG00000000903,Asl,97.6729,2.4789,0.0008,0.0615,143.0000,95.0000,144.0000,137.0000,127.3333
ENSRNOG00000000922,Sumf2,124.4221,2.8645,0.0054,0.0777,12.0000,35.0000,12.0000,68.0000,19.6667
ENSRNOG00000000925,Psph,106.2982,2.2630,0.0001,0.0662,105.0000,148.0000,111.0000,160.0000,121.3333
ENSRNOG00000000942,Pan3,105.3189,2.1411,0.0012,0.0648,117.0000,180.0000,127.0000,123.0000,141.3333
ENSRNOG00000000961,Glt1d1,104.3653,2.6172,0.0060,0.0658,124.0000,72.0000,119.0000,66.0000,105.0000
ENSRNOG00000000967,Aacs,86.6563,2.1834,0.0010,0.0544,195.0000,169.0000,195.0000,128.0000,186.3333
ENSRNOG00000000975,Mcoln1,111.6935,2.6401,0.0012,0.0702,67.0000,69.0000,67.0000,122.0000,67.6667
ENSRNOG00000000981,Scarb1,68.8648,1.6753,0.0000,0.0427,233.0000,237.0000,234.0000,163.0000,234.6667
ENSRNOG00000000989,Bud31,129.6574,2.7783,0.0165,0.0809,6.0000,50.0000,6.0000,20.0000,20.6667
ENSRNOG00000001035,Gtf2h3,112.7822,3.0784,0.0108,0.0715,60.0000,10.0000,60.0000,35.0000,43.3333
ENSRNOG00000001044,Aimp2,94.3457,2.5229,0.0000,0.0609,164.0000,86.0000,151.0000,162.0000,133.6667
ENSRNOG00000001047,Map2k7,116.7461,2.9969,0.0104,0.0744,40.0000,20.0000,32.0000,38.0000,30.6667
ENSRNOG00000001061,Rilpl2,105.4964,2.4951,0.0077,0.0657,114.0000,92.0000,120.0000,52.0000,108.6667
ENSRNOG00000001083,Kdelr2,109.8803,2.4418,0.0121,0.0689,80.0000,103.0000,84.0000,29.0000,89.0000
ENSRNOG00000001113,Mmd2,107.3839,2.5590,0.0009,0.0677,97.0000,82.0000,95.0000,132.0000,91.3333
ENSRNOG00000001124,Rnft2,111.3478,2.3099,0.0017,0.0689,70.0000,137.0000,83.0000,111.0000,96.6667
ENSRNOG00000001143,Cit,107.4499,2.6889,0.0035,0.0676,96.0000,58.0000,97.0000,84.0000,83.6667
ENSRNOG00000001169,Slc37a1,120.6378,3.1197,0.0208,0.0764,21.0000,7.0000,16.0000,13.0000,14.6667
ENSRNOG00000001184,Pknox1,105.8927,2.5117,0.0000,0.0671,110.0000,88.0000,104.0000,163.0000,100.6667
ENSRNOG00000001192,Gltp,133.5913,3.0987,0.0131,0.0835,3.0000,8.0000,5.0000,26.0000,5.3333
ENSRNOG00000001198,Fam222a,121.7637,2.6700,0.0068,0.0766,18.0000,64.0000,15.0000,61.0000,32.3333
ENSRNOG00000001216,Trpm2,77.4221,2.0316,0.0004,0.0486,223.0000,206.0000,222.0000,149.0000,217.0000
ENSRNOG00000001224,Itgb2,118.3240,2.8100,0.0027,0.0744,31.0000,46.0000,34.0000,97.0000,37.0000
ENSRNOG00000001236,Brat1,82.0764,2.0971,0.0003,0.0511,207.0000,186.0000,209.0000,152.0000,200.6667
ENSRNOG00000001237,Cabin1,86.6945,2.0800,0.0015,0.0544,194.0000,190.0000,196.0000,119.0000,193.3333
ENSRNOG00000001269,Ppp1cc,105.8411,2.2912,0.0028,0.0661,111.0000,143.0000,112.0000,96.0000,122.0000
ENSRNOG00000001300,P2rx4,111.2332,2.6689,0.0052,0.0704,71.0000,65.0000,65.0000,70.0000,67.0000
ENSRNOG00000001303,Specc1l,86.3973,2.1334,0.0045,0.0547,196.0000,182.0000,194.0000,75.0000,190.6667
ENSRNOG00000001304,Bcr,103.3034,2.3928,0.0031,0.0649,127.0000,118.0000,126.0000,90.0000,123.6667
ENSRNOG00000001379,Cyp3a62,105.4520,2.0516,0.0003,0.0658,116.0000,200.0000,118.0000,151.0000,144.6667
ENSRNOG00000001385,Plbd2,106.8989,2.8907,0.0090,0.0675,102.0000,31.0000,100.0000,45.0000,77.6667
ENSRNOG00000001415,Ap1s1,84.2570,1.9647,0.0009,0.0520,201.0000,218.0000,204.0000,134.0000,207.6667
ENSRNOG00000001420,Fis1,118.8029,2.9801,0.0486,0.0744,28.0000,21.0000,31.0000,3.0000,26.6667
ENSRNOG00000001448,Hip1,136.8854,2.9979,0.0190,0.0860,1.0000,19.0000,1.0000,15.0000,7.0000
