gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000024,Hebp1,101.0124,1.7640,0.0000,0.0380,339.0000,346.0000,330.0000,310.0000,331.2500
ENSRNOG00000000033,Tmcc2,160.3736,2.3458,0.0044,0.0601,79.0000,104.0000,77.0000,116.0000,94.0000
ENSRNOG00000000042,Xpr1,110.9298,1.7223,0.0001,0.0400,320.0000,353.0000,324.0000,298.0000,323.7500
ENSRNOG00000000048,Gak,131.7183,2.1240,0.0017,0.0496,211.0000,191.0000,198.0000,201.0000,200.2500
ENSRNOG00000000053,Crp,128.2508,1.9581,0.0007,0.0480,228.0000,270.0000,224.0000,263.0000,246.2500
ENSRNOG00000000054,Abhd8,114.8720,1.9522,0.0004,0.0430,309.0000,276.0000,295.0000,279.0000,289.7500
ENSRNOG00000000062,Pcgf3,150.5253,2.4172,0.0025,0.0564,115.0000,83.0000,114.0000,167.0000,119.7500
ENSRNOG00000000066,Fbxo28,144.6347,2.3253,0.0128,0.0536,143.0000,112.0000,145.0000,40.0000,110.0000
ENSRNOG00000000112,Champ1,131.4169,1.9311,0.0011,0.0479,213.0000,292.0000,225.0000,231.0000,240.2500
ENSRNOG00000000145,Pik3r3,157.4180,2.5003,0.0038,0.0589,88.0000,72.0000,85.0000,130.0000,93.7500
ENSRNOG00000000156,Megf6,146.6543,2.0576,0.0021,0.0539,133.0000,217.0000,141.0000,180.0000,167.7500
ENSRNOG00000000161,Chm,137.3911,2.0597,0.0045,0.0507,181.0000,212.0000,185.0000,111.0000,172.2500
ENSRNOG00000000231,Kctd17,176.2126,2.6488,0.0087,0.0663,31.0000,40.0000,31.0000,63.0000,41.2500
ENSRNOG00000000237,C10h17orf75,102.5614,1.7361,0.0007,0.0379,336.0000,351.0000,331.0000,259.0000,319.2500
ENSRNOG00000000248,Srsf2,181.0475,2.8051,0.0097,0.0679,19.0000,25.0000,18.0000,56.0000,29.5000
ENSRNOG00000000257,Smpd3,130.7874,2.1302,0.0010,0.0494,214.0000,185.0000,201.0000,237.0000,209.2500
ENSRNOG00000000258,Prmt7,140.1321,2.1254,0.0009,0.0521,169.0000,190.0000,169.0000,240.0000,192.0000
ENSRNOG00000000274,Phyhipl,92.0248,1.6501,0.0001,0.0333,351.0000,358.0000,350.0000,303.0000,340.5000
ENSRNOG00000000283,Ess2,122.8566,1.8982,0.0028,0.0445,262.0000,307.0000,272.0000,157.0000,249.5000
ENSRNOG00000000299,Foxo3,187.1723,2.9563,0.0380,0.0704,10.0000,15.0000,9.0000,10.0000,11.0000
ENSRNOG00000000312,Fig4,141.8514,2.1165,0.0004,0.0523,159.0000,194.0000,163.0000,285.0000,200.2500
ENSRNOG00000000340,Rtraf,168.8184,2.8222,0.0038,0.0645,48.0000,23.0000,39.0000,129.0000,59.7500
ENSRNOG00000000341,Nid2,66.0681,1.6389,0.0000,0.0220,365.0000,361.0000,366.0000,310.0000,350.5000
ENSRNOG00000000394,Srgn,123.0557,2.0277,0.0018,0.0446,260.0000,239.0000,271.0000,191.0000,240.2500
ENSRNOG00000000398,Zup1,146.1992,2.2920,0.0018,0.0547,136.0000,125.0000,133.0000,192.0000,146.5000
ENSRNOG00000000407,Dcbld1,115.7678,1.8936,0.0006,0.0436,303.0000,310.0000,286.0000,266.0000,291.2500
ENSRNOG00000000420,Nelfe,176.4582,2.5660,0.0033,0.0665,30.0000,59.0000,29.0000,141.0000,64.7500
ENSRNOG00000000433,Prrt1,120.5583,1.8419,0.0002,0.0447,272.0000,327.0000,269.0000,297.0000,291.2500
ENSRNOG00000000435,Ppt2,129.1847,2.0790,0.0030,0.0481,223.0000,203.0000,223.0000,152.0000,200.2500
ENSRNOG00000000440,Pbx2,136.0609,2.0364,0.0013,0.0507,187.0000,234.0000,186.0000,220.0000,206.7500
ENSRNOG00000000455,Tap2,60.5779,1.7805,0.0003,0.0205,369.0000,340.0000,367.0000,287.0000,340.7500
ENSRNOG00000000461,Brd2,153.6130,2.4822,0.0054,0.0569,102.0000,76.0000,107.0000,102.0000,96.7500
ENSRNOG00000000464,Rxrb,96.4262,1.7661,0.0007,0.0344,347.0000,344.0000,347.0000,259.0000,324.2500
ENSRNOG00000000465,Slc39a7,112.6481,1.9061,0.0003,0.0419,315.0000,300.0000,314.0000,288.0000,304.2500
ENSRNOG00000000467,Ring1,151.6264,2.2500,0.0063,0.0568,113.0000,136.0000,110.0000,88.0000,111.7500
ENSRNOG00000000470,Vps52,128.3375,1.9887,0.0010,0.0482,227.0000,258.0000,220.0000,237.0000,235.5000
ENSRNOG00000000476,Zbtb22,148.8008,2.1747,0.0008,0.0561,122.0000,158.0000,117.0000,253.0000,162.5000
ENSRNOG00000000488,Hmga1,148.3179,2.1389,0.0033,0.0551,123.0000,180.0000,129.0000,143.0000,143.7500
ENSRNOG00000000495,Bltp3a,154.1930,2.4043,0.0007,0.0582,99.0000,87.0000,90.0000,261.0000,134.2500
ENSRNOG00000000504,Fance,159.0279,2.4169,0.0111,0.0590,83.0000,84.0000,84.0000,46.0000,74.2500
ENSRNOG00000000512,Slc26a8,126.8586,1.9710,0.0000,0.0473,241.0000,264.0000,235.0000,310.0000,262.5000
ENSRNOG00000000513,Mapk14,184.8865,2.9633,0.0341,0.0697,12.0000,14.0000,12.0000,13.0000,12.7500
ENSRNOG00000000517,Kctd20,60.9990,1.8022,0.0001,0.0202,367.0000,334.0000,370.0000,300.0000,342.7500
ENSRNOG00000000527,Mtch1,89.0464,1.7887,0.0031,0.0311,353.0000,337.0000,354.0000,148.0000,298.0000
ENSRNOG00000000532,Cmtr1,134.4118,2.1076,0.0036,0.0502,191.0000,197.0000,192.0000,136.0000,179.0000
ENSRNOG00000000547,Tspyl4,124.1063,2.0483,0.0073,0.0455,257.0000,222.0000,260.0000,76.0000,203.7500
ENSRNOG00000000552,Col13a1,116.8287,1.9888,0.0012,0.0429,294.0000,257.0000,297.0000,222.0000,267.5000
ENSRNOG00000000561,Pald1,116.2921,1.8737,0.0002,0.0434,298.0000,316.0000,289.0000,294.0000,299.2500
ENSRNOG00000000565,Sgpl1,141.8380,2.0927,0.0056,0.0522,160.0000,201.0000,165.0000,100.0000,156.5000
ENSRNOG00000000567,Unc5b,135.0268,2.0416,0.0067,0.0500,190.0000,226.0000,195.0000,81.0000,173.0000
ENSRNOG00000000581,Cdc40,164.0805,2.4836,0.0077,0.0613,65.0000,75.0000,67.0000,73.0000,70.0000
ENSRNOG00000000582,Ddo,117.9443,1.8998,0.0035,0.0442,288.0000,304.0000,279.0000,137.0000,252.0000
ENSRNOG00000000583,Cdk19,134.3756,2.1281,0.0012,0.0503,192.0000,186.0000,189.0000,221.0000,197.0000
ENSRNOG00000000586,Gtf3c6,101.6264,1.8498,0.0007,0.0371,337.0000,323.0000,339.0000,258.0000,314.2500
