gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000108,Aga,32.6543,1.3753,0.0011,0.0920,36.0000,64.0000,32.0000,58.0000,47.5000
ENSRNOG00000000127,Kpna6,22.5160,1.2909,0.0000,0.0653,136.0000,119.0000,119.0000,74.0000,112.0000
ENSRNOG00000000138,Glis1,31.8277,1.4610,0.0027,0.0896,45.0000,32.0000,41.0000,42.0000,40.0000
ENSRNOG00000000145,Pik3r3,27.9474,1.2781,0.0000,0.0778,93.0000,129.0000,88.0000,74.0000,96.0000
ENSRNOG00000000187,Csf2rb,33.0918,1.3306,0.0006,0.0896,32.0000,85.0000,42.0000,65.0000,56.0000
ENSRNOG00000000190,Ep300,32.8504,1.3603,0.0240,0.0616,34.0000,71.0000,123.0000,4.0000,58.0000
ENSRNOG00000000245,Slc16a6,29.8369,1.4163,0.0017,0.0837,69.0000,45.0000,64.0000,53.0000,57.7500
ENSRNOG00000000262,Zfp821,27.5717,1.3253,0.0046,0.0629,96.0000,88.0000,122.0000,27.0000,83.2500
ENSRNOG00000000373,Ctnna3,22.6883,1.2207,0.0000,0.0652,135.0000,140.0000,120.0000,74.0000,117.2500
ENSRNOG00000000392,Supv3l1,13.2353,1.1331,0.0000,0.0244,157.0000,158.0000,157.0000,74.0000,136.5000
ENSRNOG00000000408,Gopc,17.1507,1.1827,0.0001,0.0348,149.0000,149.0000,148.0000,73.0000,129.7500
ENSRNOG00000000439,Ager,12.4572,1.1639,0.0000,0.0205,158.0000,154.0000,158.0000,74.0000,136.0000
ENSRNOG00000000455,Tap2,29.3220,1.3002,0.0021,0.0697,79.0000,111.0000,116.0000,48.0000,88.5000
ENSRNOG00000000481,Cuta,30.1022,1.3618,0.0009,0.0863,63.0000,70.0000,49.0000,61.0000,60.7500
ENSRNOG00000000506,Tead3,36.8091,1.4511,0.0087,0.0969,14.0000,34.0000,20.0000,16.0000,21.0000
ENSRNOG00000000596,Fyn,33.5335,1.4303,0.0031,0.0944,29.0000,37.0000,26.0000,39.0000,32.7500
ENSRNOG00000000695,Ssh1,38.9474,1.4773,0.0107,0.1034,8.0000,23.0000,14.0000,11.0000,14.0000
ENSRNOG00000000702,Sart3,26.9670,1.3652,0.0000,0.0770,106.0000,69.0000,94.0000,74.0000,85.7500
ENSRNOG00000000775,Mog,32.3416,1.4240,0.0013,0.0923,38.0000,42.0000,31.0000,57.0000,42.0000
ENSRNOG00000000780,Ppp1r11,16.6109,1.2081,0.0004,0.0350,151.0000,143.0000,147.0000,68.0000,127.2500
ENSRNOG00000000847,Csnk2b,31.8978,1.3724,0.0034,0.0899,44.0000,67.0000,39.0000,36.0000,46.5000
ENSRNOG00000000852,Prrc2a,33.4345,1.4844,0.0040,0.0965,30.0000,20.0000,21.0000,30.0000,25.2500
ENSRNOG00000000860,Vwa7,32.3055,1.3961,0.0011,0.0859,39.0000,52.0000,52.0000,59.0000,50.5000
