gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000021,Fbxl14-ps1,62.8070,2.5373,0.0064,0.0811,86.0000,30.0000,78.0000,43.0000,59.2500
ENSRNOG00000000047,Cd82,69.6708,2.5305,0.0091,0.0900,45.0000,31.0000,36.0000,27.0000,34.7500
ENSRNOG00000000082,Hltf,60.4159,1.9220,0.0000,0.0741,94.0000,121.0000,102.0000,107.0000,106.0000
ENSRNOG00000000095,Gpr89b,45.3199,1.7359,0.0068,0.0539,139.0000,135.0000,143.0000,40.0000,114.2500
ENSRNOG00000000130,Dnajb5,47.2322,1.6546,0.0004,0.0586,137.0000,141.0000,137.0000,102.0000,129.2500
ENSRNOG00000000164,Lamp2,78.4118,2.3932,0.0057,0.0984,14.0000,53.0000,14.0000,49.0000,32.5000
ENSRNOG00000000168,Gatm,65.3179,2.2053,0.0018,0.0815,73.0000,79.0000,76.0000,85.0000,78.2500
ENSRNOG00000000169,Afg2b,60.3911,1.9186,0.0000,0.0764,95.0000,122.0000,97.0000,107.0000,105.2500
ENSRNOG00000000185,Mpst,61.1600,2.4352,0.0040,0.0798,91.0000,45.0000,84.0000,59.0000,69.7500
ENSRNOG00000000186,Tst,70.9463,2.2867,0.0020,0.0883,36.0000,70.0000,43.0000,82.0000,57.7500
ENSRNOG00000000230,Lmf1,70.6099,2.3427,0.0049,0.0884,39.0000,60.0000,40.0000,53.0000,48.0000
ENSRNOG00000000387,Slc25a16,55.3189,2.0896,0.0013,0.0710,115.0000,90.0000,112.0000,91.0000,102.0000
ENSRNOG00000000396,Ddx50,48.4417,1.9302,0.0009,0.0619,135.0000,119.0000,133.0000,96.0000,120.7500
ENSRNOG00000000411,Nus1,58.1507,2.0759,0.0028,0.0738,103.0000,92.0000,103.0000,74.0000,93.0000
ENSRNOG00000000412,Slc35f1,55.8896,1.8545,0.0000,0.0703,113.0000,125.0000,113.0000,107.0000,114.5000
ENSRNOG00000000432,Fkbpl,42.3065,1.6409,0.0017,0.0511,143.0000,142.0000,144.0000,86.0000,128.7500
ENSRNOG00000000466,Hsd17b8,69.6729,2.3976,0.0107,0.0862,44.0000,52.0000,51.0000,25.0000,43.0000
ENSRNOG00000000493,Snrpc,46.3230,1.6138,0.0015,0.0554,138.0000,143.0000,140.0000,89.0000,127.5000
ENSRNOG00000000529,Pim1,55.0980,1.8175,0.0008,0.0685,118.0000,132.0000,118.0000,98.0000,116.5000
ENSRNOG00000000566,Pcbd1,70.1342,2.4374,0.0025,0.0881,41.0000,44.0000,44.0000,77.0000,51.5000
ENSRNOG00000000613,Tfam,76.7389,2.6973,0.0273,0.0979,18.0000,15.0000,15.0000,6.0000,13.5000
ENSRNOG00000000635,Arid5b,64.0372,2.0596,0.0001,0.0815,79.0000,95.0000,77.0000,106.0000,89.2500
ENSRNOG00000000640,Egr2,39.1249,1.5140,0.0022,0.0459,150.0000,152.0000,150.0000,80.0000,133.0000
ENSRNOG00000000645,Reep3,71.2425,2.7520,0.0065,0.0913,35.0000,10.0000,35.0000,41.0000,30.2500
ENSRNOG00000000805,Gja1,51.1682,1.8315,0.0001,0.0640,127.0000,128.0000,129.0000,106.0000,122.5000
ENSRNOG00000000808,Hsf2,80.6440,2.9093,0.0524,0.1010,5.0000,2.0000,8.0000,2.0000,4.2500
ENSRNOG00000000824,Dse,79.6161,2.5409,0.0077,0.1015,9.0000,29.0000,7.0000,32.0000,19.2500
ENSRNOG00000000841,Ddx39b,83.5335,2.6567,0.0124,0.1043,3.0000,19.0000,3.0000,21.0000,11.5000
ENSRNOG00000000923,Cct6a,58.2208,1.9602,0.0007,0.0734,101.0000,114.0000,104.0000,99.0000,104.5000
ENSRNOG00000000968,Rnf6,56.4097,2.0325,0.0015,0.0702,111.0000,105.0000,114.0000,88.0000,104.5000
ENSRNOG00000000999,Smurf1,66.8648,2.3883,0.0119,0.0858,63.0000,56.0000,52.0000,22.0000,48.2500
ENSRNOG00000001037,Gpalpp1,65.5676,2.6934,0.0181,0.0834,69.0000,16.0000,70.0000,14.0000,42.2500
ENSRNOG00000001055,Rilpl1,80.3364,2.9092,0.0246,0.1027,8.0000,3.0000,5.0000,9.0000,6.2500
ENSRNOG00000001079,Daglb,74.9917,2.6743,0.0072,0.0957,25.0000,18.0000,23.0000,36.0000,25.5000
ENSRNOG00000001106,Denr,66.7657,2.3588,0.0024,0.0856,65.0000,58.0000,53.0000,78.0000,63.5000
ENSRNOG00000001129,Fbxo21,51.9432,1.9353,0.0000,0.0671,124.0000,117.0000,123.0000,107.0000,117.7500
ENSRNOG00000001174,Pde9a,62.9598,2.1927,0.0058,0.0780,85.0000,83.0000,90.0000,47.0000,76.2500
ENSRNOG00000001199,Pop5,50.4995,1.9675,0.0016,0.0641,129.0000,113.0000,128.0000,87.0000,114.2500
ENSRNOG00000001214,Pfkl,53.8142,1.8541,0.0002,0.0678,120.0000,126.0000,121.0000,105.0000,118.0000
ENSRNOG00000001227,Adarb1,64.5614,2.4149,0.0082,0.0816,77.0000,47.0000,75.0000,30.0000,57.2500
ENSRNOG00000001238,Rsrc2,75.3003,2.4696,0.0016,0.0950,24.0000,39.0000,24.0000,87.0000,43.5000
ENSRNOG00000001256,Atxn2,79.1218,2.7493,0.0255,0.0991,11.0000,11.0000,11.0000,7.0000,10.0000
ENSRNOG00000001274,Vps29,75.7131,2.5099,0.0044,0.0963,22.0000,32.0000,21.0000,56.0000,32.7500
ENSRNOG00000001283,Anapc7,49.1610,1.7180,0.0003,0.0620,131.0000,137.0000,132.0000,103.0000,125.7500
ENSRNOG00000001288,Gpr146,77.8803,2.4847,0.0024,0.0965,15.0000,37.0000,19.0000,79.0000,37.5000
ENSRNOG00000001289,C12h7orf50,63.1218,2.0086,0.0048,0.0795,81.0000,109.0000,86.0000,55.0000,82.7500
ENSRNOG00000001350,Naa25,70.7286,2.2993,0.0021,0.0895,37.0000,66.0000,38.0000,81.0000,55.5000
ENSRNOG00000001375,Gal3st4,67.6615,2.7100,0.0158,0.0855,58.0000,14.0000,54.0000,17.0000,35.7500
ENSRNOG00000001431,Rasa4,53.6842,2.0011,0.0001,0.0685,121.0000,112.0000,119.0000,106.0000,114.5000
ENSRNOG00000001456,Nup153,62.5067,2.1945,0.0013,0.0790,87.0000,81.0000,88.0000,90.0000,86.5000
ENSRNOG00000001490,Pdcd2,56.9577,2.1678,0.0003,0.0721,109.0000,87.0000,107.0000,104.0000,101.7500
ENSRNOG00000001592,Cct8,65.9278,2.2449,0.0012,0.0820,67.0000,75.0000,74.0000,92.0000,77.0000
ENSRNOG00000001633,Tfg,48.4520,1.5977,0.0000,0.0599,134.0000,145.0000,136.0000,107.0000,130.5000
ENSRNOG00000001752,Nrros,49.0795,1.7586,0.0004,0.0614,132.0000,133.0000,134.0000,102.0000,125.2500
ENSRNOG00000001764,Vps8,61.5655,2.3047,0.0061,0.0789,89.0000,64.0000,89.0000,45.0000,71.7500
ENSRNOG00000001844,Klhl42,66.8266,2.1900,0.0070,0.0842,64.0000,84.0000,65.0000,39.0000,63.0000
ENSRNOG00000001847,Ccdc91,42.1053,1.5873,0.0003,0.0510,144.0000,146.0000,145.0000,103.0000,134.5000
ENSRNOG00000001868,Crkl,72.1238,2.4556,0.0042,0.0927,34.0000,42.0000,30.0000,57.0000,40.7500
ENSRNOG00000001908,Klhl6,60.7534,2.1542,0.0065,0.0775,93.0000,88.0000,92.0000,42.0000,78.7500
ENSRNOG00000002032,Ifngr2,53.5397,1.8199,0.0007,0.0671,122.0000,131.0000,124.0000,99.0000,119.0000
ENSRNOG00000002039,Evi5,56.0526,2.0367,0.0054,0.0696,112.0000,101.0000,117.0000,50.0000,95.0000
ENSRNOG00000002050,Igfbp7,57.7771,2.1969,0.0017,0.0755,105.0000,80.0000,100.0000,86.0000,92.7500
ENSRNOG00000002101,Paics,61.8885,2.4290,0.0031,0.0805,88.0000,46.0000,80.0000,70.0000,71.0000
ENSRNOG00000002153,Cep135,63.0898,2.1933,0.0006,0.0798,82.0000,82.0000,85.0000,100.0000,87.2500
ENSRNOG00000002207,Guf1,68.5397,2.0062,0.0058,0.0835,52.0000,110.0000,68.0000,46.0000,69.0000
ENSRNOG00000002225,Scarb2,69.8720,2.2074,0.0037,0.0867,43.0000,78.0000,49.0000,64.0000,58.5000
ENSRNOG00000002229,Adcy5,63.0753,2.0449,0.0032,0.0778,83.0000,99.0000,91.0000,69.0000,85.5000
ENSRNOG00000002272,Lnx1,43.6109,1.6005,0.0000,0.0552,142.0000,144.0000,141.0000,107.0000,133.5000
ENSRNOG00000002273,Naaa,67.6646,2.0464,0.0019,0.0833,57.0000,98.0000,71.0000,83.0000,77.2500
ENSRNOG00000002336,Gabra4,36.4025,1.5230,0.0003,0.0441,153.0000,151.0000,153.0000,103.0000,140.0000
ENSRNOG00000002345,Rasgef1b,37.9164,1.4951,0.0003,0.0456,152.0000,154.0000,151.0000,103.0000,140.0000
ENSRNOG00000002376,Clasp1,68.2332,2.2163,0.0004,0.0854,54.0000,76.0000,57.0000,102.0000,72.2500
ENSRNOG00000002408,Rbm47,78.6006,2.6398,0.0117,0.0979,13.0000,21.0000,16.0000,23.0000,18.2500
ENSRNOG00000002443,Mfap3,49.3024,1.9320,0.0007,0.0622,130.0000,118.0000,131.0000,99.0000,119.5000
ENSRNOG00000002454,Rnf2,44.8958,1.6562,0.0002,0.0550,140.0000,140.0000,142.0000,105.0000,131.7500
ENSRNOG00000002469,Trim7,34.8318,1.5843,0.0008,0.0406,154.0000,147.0000,155.0000,97.0000,138.2500
ENSRNOG00000002496,Stxbp5l,51.7069,1.9258,0.0009,0.0652,125.0000,120.0000,127.0000,96.0000,117.0000
ENSRNOG00000002511,Flt4,75.6935,2.6770,0.0204,0.0936,23.0000,17.0000,26.0000,11.0000,19.2500
ENSRNOG00000002612,Ddx52,68.7451,2.4941,0.0085,0.0871,51.0000,35.0000,46.0000,29.0000,40.2500
ENSRNOG00000002632,Naca,64.7162,2.0346,0.0002,0.0824,75.0000,104.0000,72.0000,105.0000,89.0000
ENSRNOG00000002693,Nme1,64.0372,2.2482,0.0075,0.0808,79.0000,74.0000,79.0000,33.0000,66.2500
ENSRNOG00000002697,Mtmr1,55.2064,2.0024,0.0011,0.0682,116.0000,111.0000,120.0000,93.0000,110.0000
ENSRNOG00000002714,Mettl22,67.8916,2.2753,0.0030,0.0845,55.0000,71.0000,63.0000,72.0000,65.2500
ENSRNOG00000002721,Ndufb4,44.8050,1.8267,0.0015,0.0573,141.0000,129.0000,139.0000,89.0000,124.5000
ENSRNOG00000002724,Prpsap2,68.4479,2.1387,0.0016,0.0870,53.0000,89.0000,47.0000,87.0000,69.0000
ENSRNOG00000002730,Rgs5,76.0506,2.7857,0.0166,0.0986,21.0000,8.0000,13.0000,16.0000,14.5000
ENSRNOG00000002736,Rabgap1l,63.0268,1.8736,0.0001,0.0802,84.0000,123.0000,81.0000,106.0000,98.5000
ENSRNOG00000002748,Ccdc43,54.1373,1.7282,0.0003,0.0677,119.0000,136.0000,122.0000,104.0000,120.2500
ENSRNOG00000002759,Lias,65.5356,2.2661,0.0035,0.0845,70.0000,72.0000,64.0000,67.0000,68.2500
