gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000108,Aga,30.4499,1.3758,0.0018,0.0942,33.0000,52.0000,32.0000,51.0000,42.0000
ENSRNOG00000000122,Ak2,23.0836,1.2463,0.0003,0.0568,119.0000,124.0000,123.0000,68.0000,108.5000
ENSRNOG00000000127,Kpna6,20.7657,1.2605,0.0000,0.0677,127.0000,120.0000,112.0000,72.0000,107.7500
ENSRNOG00000000138,Glis1,30.0691,1.4733,0.0033,0.0954,36.0000,24.0000,30.0000,35.0000,31.2500
ENSRNOG00000000187,Csf2rb,30.5408,1.3226,0.0015,0.0903,32.0000,78.0000,47.0000,53.0000,52.5000
ENSRNOG00000000190,Ep300,30.6543,1.3572,0.0247,0.0643,29.0000,61.0000,115.0000,3.0000,52.0000
ENSRNOG00000000245,Slc16a6,29.4685,1.4402,0.0028,0.0931,41.0000,30.0000,35.0000,39.0000,36.2500
ENSRNOG00000000262,Zfp821,26.4551,1.3253,0.0047,0.0663,85.0000,76.0000,113.0000,26.0000,75.0000
ENSRNOG00000000373,Ctnna3,20.5738,1.1982,0.0000,0.0658,128.0000,138.0000,114.0000,72.0000,113.0000
ENSRNOG00000000392,Supv3l1,11.4809,1.1238,0.0000,0.0227,148.0000,148.0000,147.0000,72.0000,128.7500
ENSRNOG00000000408,Gopc,17.2033,1.1982,0.0007,0.0384,134.0000,137.0000,135.0000,63.0000,117.2500
ENSRNOG00000000414,Cep85l,25.2312,1.3020,0.0055,0.0591,93.0000,99.0000,120.0000,22.0000,83.5000
ENSRNOG00000000439,Ager,12.4087,1.1749,0.0000,0.0224,147.0000,141.0000,148.0000,72.0000,127.0000
ENSRNOG00000000481,Cuta,28.3467,1.3319,0.0013,0.0900,57.0000,70.0000,50.0000,56.0000,58.2500
ENSRNOG00000000506,Tead3,33.5139,1.3768,0.0048,0.0967,14.0000,51.0000,27.0000,25.0000,29.2500
ENSRNOG00000000596,Fyn,28.3829,1.3694,0.0010,0.0887,55.0000,57.0000,55.0000,59.0000,56.5000
ENSRNOG00000000695,Ssh1,37.3880,1.4934,0.0125,0.1128,6.0000,17.0000,6.0000,8.0000,9.2500
ENSRNOG00000000702,Sart3,25.1909,1.3712,0.0000,0.0816,95.0000,56.0000,78.0000,72.0000,75.2500
ENSRNOG00000000775,Mog,30.5635,1.4292,0.0016,0.0969,31.0000,35.0000,26.0000,52.0000,36.0000
ENSRNOG00000000780,Ppp1r11,15.4520,1.2032,0.0005,0.0362,141.0000,134.0000,137.0000,66.0000,119.5000
ENSRNOG00000000847,Csnk2b,31.1249,1.3712,0.0043,0.0976,24.0000,55.0000,23.0000,29.0000,32.7500
ENSRNOG00000000852,Prrc2a,30.9092,1.4900,0.0051,0.0997,26.0000,19.0000,20.0000,24.0000,22.2500
ENSRNOG00000000860,Vwa7,30.2343,1.3994,0.0010,0.0906,35.0000,44.0000,43.0000,59.0000,45.2500
ENSRNOG00000000906,Medag,25.5975,1.6681,0.0034,0.0843,89.0000,6.0000,70.0000,34.0000,49.7500
ENSRNOG00000000924,Slc7a1,24.8906,1.3082,0.0038,0.0591,99.0000,87.0000,119.0000,32.0000,84.2500
ENSRNOG00000000931,Sfswap,24.6419,1.2872,0.0006,0.0766,107.0000,109.0000,97.0000,65.0000,94.5000
ENSRNOG00000000986,Camsap3,30.9525,1.3959,0.0021,0.0972,25.0000,46.0000,25.0000,47.0000,35.7500
ENSRNOG00000001010,Tecpr1,27.2632,1.3300,0.0002,0.0829,74.0000,74.0000,74.0000,70.0000,73.0000
ENSRNOG00000001053,Tmed2,29.1032,1.3945,0.0020,0.0908,42.0000,47.0000,41.0000,49.0000,44.7500
ENSRNOG00000001056,Snapc2,33.5903,1.4508,0.0051,0.1066,13.0000,27.0000,12.0000,24.0000,19.0000
ENSRNOG00000001058,Timm44,28.0289,1.3403,0.0110,0.0628,62.0000,66.0000,116.0000,11.0000,63.7500
ENSRNOG00000001068,Rac1,27.0846,1.3316,0.0003,0.0843,78.0000,72.0000,69.0000,68.0000,71.7500
ENSRNOG00000001072,Cers4,24.8989,1.5194,0.0001,0.0810,98.0000,13.0000,83.0000,71.0000,66.2500
ENSRNOG00000001082,Abcb9,27.0898,1.3981,0.0012,0.0846,76.0000,45.0000,66.0000,57.0000,61.0000
ENSRNOG00000001088,Rfc3,24.8731,1.3014,0.0003,0.0774,100.0000,100.0000,95.0000,68.0000,90.7500
ENSRNOG00000001098,Pds5b,28.6976,1.5610,0.0012,0.0923,49.0000,8.0000,37.0000,57.0000,37.7500
ENSRNOG00000001117,Fbxl18l1,33.3911,1.4530,0.0047,0.1046,16.0000,26.0000,15.0000,26.0000,20.7500
