gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000033,Tmcc2,154.9990,2.3631,0.0048,0.0609,81.0000,99.0000,77.0000,113.0000,85.6667
ENSRNOG00000000042,Xpr1,106.8648,1.7270,0.0000,0.0405,312.0000,340.0000,316.0000,292.0000,322.6667
ENSRNOG00000000048,Gak,127.3313,2.1319,0.0018,0.0503,207.0000,187.0000,194.0000,193.0000,196.0000
ENSRNOG00000000053,Crp,125.1765,1.9619,0.0007,0.0491,218.0000,268.0000,213.0000,251.0000,233.0000
ENSRNOG00000000054,Abhd8,112.6563,1.9720,0.0003,0.0442,288.0000,259.0000,279.0000,278.0000,275.3333
ENSRNOG00000000062,Pcgf3,143.6068,2.4184,0.0016,0.0567,120.0000,83.0000,117.0000,202.0000,106.6667
ENSRNOG00000000066,Fbxo28,139.0722,2.3322,0.0127,0.0542,146.0000,109.0000,148.0000,43.0000,134.3333
ENSRNOG00000000112,Champ1,128.7007,1.9449,0.0012,0.0492,195.0000,279.0000,212.0000,219.0000,228.6667
ENSRNOG00000000145,Pik3r3,152.1331,2.5012,0.0041,0.0596,87.0000,70.0000,86.0000,126.0000,81.0000
ENSRNOG00000000156,Megf6,142.0144,2.0639,0.0022,0.0546,130.0000,211.0000,143.0000,171.0000,161.3333
ENSRNOG00000000161,Chm,133.1063,2.0726,0.0042,0.0515,176.0000,208.0000,180.0000,123.0000,188.0000
ENSRNOG00000000231,Kctd17,171.3787,2.6736,0.0095,0.0675,29.0000,37.0000,30.0000,62.0000,32.0000
ENSRNOG00000000237,C10h17orf75,98.1063,1.7392,0.0008,0.0382,327.0000,339.0000,324.0000,247.0000,330.0000
ENSRNOG00000000248,Srsf2,175.4045,2.8140,0.0095,0.0689,19.0000,25.0000,17.0000,59.0000,20.3333
ENSRNOG00000000257,Smpd3,128.5924,2.1402,0.0002,0.0509,196.0000,182.0000,188.0000,280.0000,188.6667
ENSRNOG00000000258,Prmt7,135.0000,2.1373,0.0010,0.0526,169.0000,185.0000,172.0000,231.0000,175.3333
ENSRNOG00000000274,Phyhipl,86.7038,1.6285,0.0000,0.0332,341.0000,347.0000,341.0000,293.0000,343.0000
ENSRNOG00000000283,Ess2,119.0144,1.9092,0.0029,0.0453,252.0000,295.0000,261.0000,152.0000,269.3333
ENSRNOG00000000299,Foxo3,180.7224,2.9914,0.0418,0.0714,10.0000,13.0000,8.0000,7.0000,10.3333
ENSRNOG00000000312,Fig4,137.8019,2.1269,0.0004,0.0531,157.0000,189.0000,163.0000,272.0000,169.6667
ENSRNOG00000000340,Rtraf,162.9742,2.8301,0.0040,0.0653,52.0000,22.0000,39.0000,128.0000,37.6667
ENSRNOG00000000341,Nid2,64.6522,1.6346,0.0000,0.0226,351.0000,346.0000,352.0000,292.0000,349.6667
ENSRNOG00000000394,Srgn,118.1651,2.0430,0.0017,0.0452,257.0000,224.0000,264.0000,199.0000,248.3333
ENSRNOG00000000398,Zup1,139.3519,2.2942,0.0013,0.0549,144.0000,121.0000,139.0000,211.0000,134.6667
ENSRNOG00000000407,Dcbld1,112.2910,1.9017,0.0007,0.0443,291.0000,301.0000,278.0000,254.0000,290.0000
ENSRNOG00000000420,Nelfe,171.6904,2.5640,0.0033,0.0676,27.0000,59.0000,28.0000,140.0000,38.0000
ENSRNOG00000000433,Prrt1,115.0485,1.8408,0.0002,0.0447,272.0000,321.0000,271.0000,282.0000,288.0000
ENSRNOG00000000435,Ppt2,125.2601,2.0939,0.0032,0.0490,217.0000,201.0000,214.0000,143.0000,210.6667
ENSRNOG00000000440,Pbx2,130.8080,2.0355,0.0013,0.0511,183.0000,232.0000,184.0000,213.0000,199.6667
ENSRNOG00000000461,Brd2,147.5562,2.4741,0.0051,0.0573,104.0000,73.0000,108.0000,104.0000,95.0000
ENSRNOG00000000464,Rxrb,91.2374,1.7598,0.0006,0.0344,337.0000,335.0000,338.0000,256.0000,336.6667
ENSRNOG00000000465,Slc39a7,106.2890,1.8987,0.0002,0.0416,314.0000,303.0000,310.0000,279.0000,309.0000
ENSRNOG00000000467,Ring1,145.3612,2.2534,0.0066,0.0572,115.0000,136.0000,110.0000,85.0000,120.3333
ENSRNOG00000000470,Vps52,123.8555,1.9937,0.0010,0.0487,226.0000,252.0000,220.0000,230.0000,232.6667
ENSRNOG00000000476,Zbtb22,142.7957,2.1853,0.0009,0.0565,126.0000,157.0000,119.0000,235.0000,134.0000
ENSRNOG00000000488,Hmga1,143.9897,2.1390,0.0035,0.0559,119.0000,184.0000,124.0000,135.0000,142.3333
ENSRNOG00000000495,Bltp3a,151.7946,2.4219,0.0007,0.0599,89.0000,81.0000,85.0000,250.0000,85.0000
ENSRNOG00000000504,Fance,155.6522,2.4375,0.0113,0.0604,78.0000,76.0000,82.0000,47.0000,78.6667
ENSRNOG00000000512,Slc26a8,121.0402,1.9639,0.0000,0.0475,245.0000,266.0000,240.0000,295.0000,250.3333
ENSRNOG00000000513,Mapk14,178.6543,2.9672,0.0335,0.0707,14.0000,14.0000,12.0000,13.0000,13.3333
ENSRNOG00000000517,Kctd20,58.5635,1.7973,0.0000,0.0205,355.0000,328.0000,356.0000,295.0000,346.3333
ENSRNOG00000000527,Mtch1,84.7234,1.7921,0.0033,0.0311,342.0000,330.0000,342.0000,141.0000,338.0000
ENSRNOG00000000532,Cmtr1,128.7399,2.0893,0.0028,0.0505,194.0000,202.0000,191.0000,154.0000,195.6667
ENSRNOG00000000547,Tspyl4,119.0640,2.0380,0.0075,0.0459,251.0000,231.0000,255.0000,79.0000,245.6667
ENSRNOG00000000552,Col13a1,112.7585,1.9805,0.0012,0.0436,286.0000,256.0000,288.0000,217.0000,276.6667
ENSRNOG00000000561,Pald1,110.6264,1.8734,0.0002,0.0434,299.0000,312.0000,290.0000,279.0000,300.3333
ENSRNOG00000000565,Sgpl1,139.0124,2.0988,0.0056,0.0535,147.0000,199.0000,156.0000,101.0000,167.3333
