gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000041,Slc26a1,115.5501,2.5836,0.0095,0.0688,65.0000,76.0000,73.0000,46.0000,71.3333
ENSRNOG00000000043,Idua,114.3911,2.6714,0.0078,0.0686,73.0000,61.0000,75.0000,51.0000,69.6667
ENSRNOG00000000064,Atp5me,119.9484,2.6322,0.0086,0.0723,45.0000,72.0000,45.0000,50.0000,54.0000
ENSRNOG00000000073,Tmed5,100.0093,2.1346,0.0041,0.0595,150.0000,189.0000,158.0000,81.0000,165.6667
ENSRNOG00000000075,Mtf2,85.7110,2.0609,0.0009,0.0515,209.0000,201.0000,208.0000,138.0000,206.0000
ENSRNOG00000000091,Smad9,73.8803,2.0330,0.0038,0.0437,236.0000,210.0000,236.0000,85.0000,227.3333
ENSRNOG00000000105,Cplx2,108.0175,2.3353,0.0051,0.0644,120.0000,129.0000,124.0000,72.0000,124.3333
ENSRNOG00000000133,Txndc15,98.7554,2.1764,0.0021,0.0581,160.0000,174.0000,172.0000,110.0000,168.6667
ENSRNOG00000000151,Ldlrap1,99.7822,2.2227,0.0023,0.0593,152.0000,160.0000,161.0000,107.0000,157.6667
ENSRNOG00000000158,Cdo1,117.8617,2.7170,0.0061,0.0708,57.0000,57.0000,59.0000,63.0000,57.6667
ENSRNOG00000000170,Slc30a4,76.0382,1.8927,0.0001,0.0457,233.0000,231.0000,233.0000,170.0000,232.3333
ENSRNOG00000000175,Mier2,41.6914,1.3590,0.0000,0.0239,251.0000,253.0000,251.0000,174.0000,251.6667
ENSRNOG00000000204,Syncrip,105.5294,2.2858,0.0005,0.0634,135.0000,142.0000,136.0000,157.0000,137.6667
ENSRNOG00000000219,Ano10,119.8029,2.8402,0.0060,0.0725,47.0000,36.0000,43.0000,65.0000,42.0000
ENSRNOG00000000264,Def8,96.5635,2.2005,0.0000,0.0588,173.0000,166.0000,165.0000,173.0000,168.0000
ENSRNOG00000000279,Rtn4ip1,113.2652,2.5552,0.0012,0.0685,82.0000,83.0000,77.0000,131.0000,80.6667
ENSRNOG00000000281,Prodh,120.0753,3.0236,0.0102,0.0733,43.0000,14.0000,34.0000,40.0000,30.3333
ENSRNOG00000000303,Cep57l1,92.3096,2.2378,0.0003,0.0557,192.0000,153.0000,189.0000,162.0000,178.0000
ENSRNOG00000000308,Zbtb24,122.2766,3.0614,0.0095,0.0739,30.0000,10.0000,31.0000,47.0000,23.6667
ENSRNOG00000000316,Sobp,102.7853,2.3606,0.0315,0.0606,143.0000,123.0000,148.0000,6.0000,138.0000
