gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000010,Cbln1,24.4417,1.3478,0.0062,0.1143,12.0000,10.0000,11.0000,8.0000,10.2500
ENSRNOG00000000068,Ppp2r5a,22.2312,1.2855,0.0021,0.1031,29.0000,32.0000,27.0000,16.0000,26.0000
ENSRNOG00000000096,Pdzk1,18.6109,1.2292,0.0000,0.0899,81.0000,75.0000,66.0000,28.0000,62.5000
ENSRNOG00000000113,Elac1,19.0733,1.2228,0.0002,0.0873,71.0000,86.0000,77.0000,27.0000,65.2500
ENSRNOG00000000123,Rnf19b,17.2229,1.2440,0.0005,0.0812,97.0000,62.0000,94.0000,25.0000,69.5000
ENSRNOG00000000244,Coil,18.0124,1.2074,0.0000,0.0840,91.0000,96.0000,92.0000,28.0000,76.7500
ENSRNOG00000000275,Fam13c,27.2043,1.3744,0.0127,0.1242,7.0000,9.0000,7.0000,1.0000,6.0000
ENSRNOG00000000288,Scarf2,17.9917,1.2335,0.0004,0.0835,92.0000,72.0000,93.0000,26.0000,70.7500
ENSRNOG00000000368,Grik2,19.3746,1.2347,0.0002,0.0911,66.0000,70.0000,63.0000,27.0000,56.5000
ENSRNOG00000000485,Bak1,27.8762,1.4666,0.0109,0.1314,5.0000,2.0000,5.0000,4.0000,4.0000
ENSRNOG00000000501,Zfp523,2.1342,1.0209,0.0000,0.0088,107.0000,107.0000,107.0000,28.0000,87.2500
ENSRNOG00000000519,Stk38,23.6636,1.3092,0.0005,0.1098,18.0000,19.0000,15.0000,25.0000,19.2500
ENSRNOG00000000536,Mdga1,20.5397,1.2512,0.0005,0.0942,53.0000,59.0000,56.0000,25.0000,48.2500
ENSRNOG00000000557,Ppa1,24.7214,1.3369,0.0014,0.1140,10.0000,12.0000,12.0000,20.0000,13.5000
ENSRNOG00000000576,Anapc16,22.6873,1.3035,0.0049,0.1054,25.0000,21.0000,24.0000,10.0000,20.0000
ENSRNOG00000000585,Amd1,20.7007,1.2734,0.0016,0.0978,50.0000,43.0000,45.0000,19.0000,39.2500
ENSRNOG00000000618,Mdga2,21.7884,1.2770,0.0004,0.1002,34.0000,40.0000,37.0000,26.0000,34.2500
ENSRNOG00000000655,Ptprc,17.5201,1.2093,0.0000,0.0808,94.0000,95.0000,95.0000,28.0000,78.0000
ENSRNOG00000000708,Sgsm1,24.3323,1.3236,0.0021,0.1115,15.0000,14.0000,14.0000,16.0000,14.7500
ENSRNOG00000000778,Znrd1as1,21.7482,1.2816,0.0012,0.1004,35.0000,34.0000,36.0000,21.0000,31.5000
ENSRNOG00000000815,Smpdl3a,15.6182,1.1753,0.0000,0.0734,103.0000,103.0000,103.0000,28.0000,84.2500
ENSRNOG00000000839,Nfkbil1,19.3932,1.2254,0.0000,0.0909,65.0000,80.0000,64.0000,28.0000,59.2500
ENSRNOG00000000879,Slc9a6,17.1538,1.2073,0.0000,0.0840,98.0000,97.0000,91.0000,28.0000,78.5000
ENSRNOG00000000957,Rpl21,20.7585,1.2599,0.0009,0.0989,47.0000,53.0000,42.0000,23.0000,41.2500
ENSRNOG00000000967,Aacs,22.5418,1.2926,0.0025,0.1005,27.0000,25.0000,35.0000,15.0000,25.5000
ENSRNOG00000000988,Xab2,18.7523,1.2169,0.0000,0.0842,79.0000,92.0000,90.0000,28.0000,72.2500
ENSRNOG00000001103,Sdk1,23.5108,1.2905,0.0007,0.1083,19.0000,27.0000,16.0000,24.0000,21.5000
ENSRNOG00000001134,Rfc5,24.6264,1.3397,0.0086,0.1067,11.0000,11.0000,20.0000,5.0000,11.7500
ENSRNOG00000001148,Rplp0,18.6543,1.2243,0.0002,0.0883,80.0000,83.0000,70.0000,27.0000,65.0000
ENSRNOG00000001170,Cox6a1,18.9567,1.2249,0.0002,0.0860,73.0000,81.0000,82.0000,27.0000,65.7500
ENSRNOG00000001171,Coq5,2.0021,1.0199,0.0000,0.0061,108.0000,108.0000,108.0000,28.0000,88.0000
ENSRNOG00000001181,Wdr4,22.7534,1.3161,0.0012,0.1057,23.0000,17.0000,23.0000,21.0000,21.0000
ENSRNOG00000001205,Agpat3,22.7265,1.3246,0.0037,0.1030,24.0000,13.0000,28.0000,12.0000,19.2500
ENSRNOG00000001245,Pcbp3,18.5573,1.2238,0.0000,0.0871,84.0000,84.0000,79.0000,28.0000,68.7500
ENSRNOG00000001276,Pcnt,28.9309,1.4234,0.0071,0.1330,1.0000,6.0000,3.0000,7.0000,4.2500
ENSRNOG00000001285,Atp2a2,19.2890,1.2282,0.0000,0.0889,67.0000,77.0000,67.0000,28.0000,59.7500
ENSRNOG00000001456,Nup153,17.5635,1.2269,0.0005,0.0797,93.0000,78.0000,100.0000,25.0000,74.0000
ENSRNOG00000001483,Rcc1l,18.4376,1.2214,0.0007,0.0848,86.0000,87.0000,87.0000,24.0000,71.0000
ENSRNOG00000001488,Psmb1,28.9247,1.4459,0.0035,0.1375,2.0000,5.0000,1.0000,13.0000,5.2500
ENSRNOG00000001528,Gap43,24.9092,1.3779,0.0011,0.1189,9.0000,8.0000,9.0000,22.0000,12.0000
ENSRNOG00000001557,Cxadr,17.4819,1.2022,0.0000,0.0805,95.0000,98.0000,96.0000,28.0000,79.2500
ENSRNOG00000001613,Zbtb11,18.7750,1.2341,0.0007,0.0858,77.0000,71.0000,83.0000,24.0000,63.7500
ENSRNOG00000001653,St3gal6,24.3560,1.3168,0.0005,0.1115,13.0000,16.0000,13.0000,25.0000,16.7500
ENSRNOG00000001782,Osbpl11,18.2693,1.2185,0.0000,0.0845,89.0000,91.0000,89.0000,28.0000,74.2500
ENSRNOG00000001843,Bcl6,20.8679,1.2496,0.0004,0.0947,44.0000,61.0000,55.0000,26.0000,46.5000
ENSRNOG00000001867,Snap29,16.2601,1.1839,0.0000,0.0744,101.0000,102.0000,102.0000,28.0000,83.2500
ENSRNOG00000001874,Slc7a4,26.6811,1.4715,0.0111,0.1239,8.0000,1.0000,8.0000,3.0000,5.0000
ENSRNOG00000001889,Comt,22.5531,1.2892,0.0009,0.1054,26.0000,29.0000,25.0000,23.0000,25.7500
ENSRNOG00000001982,Cblb,21.0774,1.2793,0.0000,0.0989,40.0000,36.0000,41.0000,28.0000,36.2500
ENSRNOG00000001992,Atp6v1a,4.9845,1.0542,0.0000,0.0200,106.0000,106.0000,106.0000,28.0000,86.5000
ENSRNOG00000002012,Donson,21.4448,1.2674,0.0004,0.1013,37.0000,47.0000,34.0000,26.0000,36.0000
ENSRNOG00000002055,Noa1,27.5150,1.3806,0.0037,0.1301,6.0000,7.0000,6.0000,12.0000,7.7500
ENSRNOG00000002069,Slc35a5,23.1156,1.3010,0.0012,0.1081,21.0000,22.0000,17.0000,21.0000,20.2500
ENSRNOG00000002100,Srp72,19.2415,1.2569,0.0000,0.0902,68.0000,55.0000,65.0000,28.0000,54.0000
ENSRNOG00000002105,Cdc7,20.7183,1.2665,0.0014,0.0955,49.0000,49.0000,52.0000,20.0000,42.5000
ENSRNOG00000002210,Hsd17b11,18.7585,1.2375,0.0000,0.0864,78.0000,67.0000,81.0000,28.0000,63.5000
ENSRNOG00000002312,Atp10d,22.0526,1.2790,0.0009,0.1029,30.0000,37.0000,29.0000,23.0000,29.7500
ENSRNOG00000002322,C13h1orf115,15.3457,1.1721,0.0000,0.0719,104.0000,104.0000,104.0000,28.0000,85.0000
ENSRNOG00000002347,Ralgdsl1,20.6285,1.2729,0.0030,0.0954,51.0000,44.0000,53.0000,14.0000,40.5000
ENSRNOG00000002360,Gabrg1,18.1868,1.2107,0.0000,0.0867,90.0000,94.0000,80.0000,28.0000,73.0000
ENSRNOG00000002368,Iars2,21.9319,1.2859,0.0000,0.1034,32.0000,31.0000,26.0000,28.0000,29.2500
