gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000021,Fbxl14-ps1,62.5490,2.5140,0.0065,0.0816,85.0000,29.0000,74.0000,44.0000,58.0000
ENSRNOG00000000047,Cd82,69.0413,2.5131,0.0090,0.0901,46.0000,30.0000,37.0000,29.0000,35.5000
ENSRNOG00000000082,Hltf,60.0464,1.9132,0.0000,0.0742,93.0000,119.0000,100.0000,105.0000,104.2500
ENSRNOG00000000095,Gpr89b,45.3777,1.7294,0.0068,0.0544,138.0000,135.0000,141.0000,40.0000,113.5000
ENSRNOG00000000130,Dnajb5,47.3622,1.6706,0.0007,0.0589,135.0000,139.0000,135.0000,97.0000,126.5000
ENSRNOG00000000164,Lamp2,77.8204,2.3701,0.0052,0.0985,14.0000,55.0000,15.0000,51.0000,33.7500
ENSRNOG00000000168,Gatm,64.4985,2.1865,0.0018,0.0814,74.0000,79.0000,75.0000,82.0000,77.5000
ENSRNOG00000000169,Afg2b,59.7296,1.9068,0.0000,0.0763,96.0000,120.0000,98.0000,105.0000,104.7500
ENSRNOG00000000185,Mpst,61.1713,2.4160,0.0041,0.0805,89.0000,43.0000,79.0000,60.0000,67.7500
ENSRNOG00000000186,Tst,70.5428,2.2709,0.0020,0.0886,38.0000,69.0000,41.0000,80.0000,57.0000
ENSRNOG00000000230,Lmf1,70.1909,2.3326,0.0049,0.0888,39.0000,58.0000,40.0000,53.0000,47.5000
ENSRNOG00000000387,Slc25a16,55.8731,2.0771,0.0013,0.0724,112.0000,88.0000,108.0000,88.0000,99.0000
ENSRNOG00000000396,Ddx50,48.9082,1.9256,0.0010,0.0630,130.0000,116.0000,128.0000,93.0000,116.7500
ENSRNOG00000000411,Nus1,57.4211,2.0538,0.0024,0.0736,105.0000,92.0000,101.0000,77.0000,93.7500
ENSRNOG00000000412,Slc35f1,55.0010,1.8411,0.0000,0.0700,115.0000,123.0000,114.0000,105.0000,114.2500
ENSRNOG00000000432,Fkbpl,42.0857,1.6392,0.0017,0.0512,143.0000,141.0000,143.0000,83.0000,127.5000
ENSRNOG00000000466,Hsd17b8,68.9484,2.3752,0.0104,0.0860,47.0000,51.0000,52.0000,26.0000,44.0000
ENSRNOG00000000493,Snrpc,46.2064,1.6163,0.0015,0.0556,137.0000,142.0000,139.0000,86.0000,126.0000
ENSRNOG00000000529,Pim1,54.6760,1.8101,0.0008,0.0686,117.0000,129.0000,116.0000,96.0000,114.5000
ENSRNOG00000000566,Pcbd1,69.5129,2.4149,0.0025,0.0883,41.0000,44.0000,44.0000,76.0000,51.2500
ENSRNOG00000000613,Tfam,76.3736,2.6747,0.0269,0.0982,18.0000,16.0000,16.0000,6.0000,14.0000
ENSRNOG00000000635,Arid5b,63.1269,2.0447,0.0001,0.0813,79.0000,94.0000,77.0000,104.0000,88.5000
ENSRNOG00000000640,Egr2,39.3942,1.5253,0.0027,0.0464,150.0000,151.0000,150.0000,74.0000,131.2500
ENSRNOG00000000645,Reep3,71.3013,2.7278,0.0065,0.0923,35.0000,11.0000,32.0000,43.0000,30.2500
ENSRNOG00000000805,Gja1,51.3602,1.8347,0.0001,0.0647,126.0000,124.0000,126.0000,104.0000,120.0000
ENSRNOG00000000808,Hsf2,80.3354,2.8856,0.0530,0.1015,5.0000,2.0000,8.0000,2.0000,4.2500
ENSRNOG00000000824,Dse,79.4159,2.5319,0.0080,0.1021,9.0000,26.0000,7.0000,33.0000,18.7500
ENSRNOG00000000841,Ddx39b,82.8648,2.6303,0.0118,0.1044,3.0000,19.0000,3.0000,23.0000,12.0000
ENSRNOG00000000923,Cct6a,57.7853,1.9457,0.0007,0.0735,102.0000,112.0000,102.0000,97.0000,103.2500
ENSRNOG00000000940,Flt1,42.7430,1.7453,0.0014,0.0538,142.0000,132.0000,142.0000,87.0000,125.7500
ENSRNOG00000000968,Rnf6,56.3416,2.0297,0.0016,0.0707,110.0000,98.0000,112.0000,84.0000,101.0000
ENSRNOG00000000999,Smurf1,66.0413,2.3750,0.0120,0.0858,64.0000,52.0000,54.0000,22.0000,48.0000
ENSRNOG00000001037,Gpalpp1,65.8947,2.6761,0.0186,0.0845,65.0000,15.0000,66.0000,13.0000,39.7500
ENSRNOG00000001055,Rilpl1,79.7761,2.8833,0.0246,0.1030,8.0000,3.0000,5.0000,9.0000,6.2500
ENSRNOG00000001079,Daglb,74.4706,2.6366,0.0067,0.0959,26.0000,17.0000,23.0000,41.0000,26.7500
ENSRNOG00000001106,Denr,65.8297,2.3319,0.0022,0.0853,66.0000,59.0000,59.0000,78.0000,65.5000
ENSRNOG00000001129,Fbxo21,51.9711,1.9302,0.0000,0.0677,123.0000,115.0000,121.0000,105.0000,116.0000
ENSRNOG00000001174,Pde9a,62.8875,2.1849,0.0059,0.0784,81.0000,81.0000,88.0000,47.0000,74.2500
ENSRNOG00000001199,Pop5,49.9133,1.9543,0.0016,0.0640,128.0000,111.0000,127.0000,84.0000,112.5000
ENSRNOG00000001214,Pfkl,53.3674,1.8346,0.0001,0.0679,119.0000,125.0000,120.0000,104.0000,117.0000
ENSRNOG00000001227,Adarb1,63.6202,2.3915,0.0080,0.0814,77.0000,48.0000,76.0000,32.0000,58.2500
ENSRNOG00000001238,Rsrc2,74.9608,2.4461,0.0015,0.0956,24.0000,38.0000,24.0000,85.0000,42.7500
ENSRNOG00000001256,Atxn2,78.5769,2.7308,0.0254,0.0994,12.0000,10.0000,11.0000,7.0000,10.0000
ENSRNOG00000001274,Vps29,75.0485,2.4823,0.0044,0.0966,22.0000,31.0000,20.0000,57.0000,32.5000
ENSRNOG00000001283,Anapc7,48.5521,1.7041,0.0003,0.0617,131.0000,136.0000,131.0000,101.0000,124.7500
ENSRNOG00000001288,Gpr146,77.3932,2.4651,0.0029,0.0966,15.0000,36.0000,21.0000,71.0000,35.7500
ENSRNOG00000001289,C12h7orf50,63.1259,1.9987,0.0046,0.0802,80.0000,107.0000,83.0000,55.0000,81.2500
ENSRNOG00000001350,Naa25,70.8142,2.2934,0.0030,0.0903,36.0000,65.0000,36.0000,70.0000,51.7500
ENSRNOG00000001375,Gal3st4,67.5511,2.6874,0.0158,0.0862,55.0000,14.0000,51.0000,17.0000,34.2500
ENSRNOG00000001431,Rasa4,53.1527,1.9904,0.0001,0.0686,120.0000,108.0000,117.0000,104.0000,112.2500
