gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000024,Hebp1,100.2095,1.7655,0.0000,0.0383,335.0000,343.0000,327.0000,300.0000,335.0000
ENSRNOG00000000033,Tmcc2,157.8349,2.3506,0.0045,0.0603,80.0000,102.0000,79.0000,115.0000,87.0000
ENSRNOG00000000042,Xpr1,109.2394,1.7273,0.0002,0.0401,319.0000,349.0000,321.0000,283.0000,329.6667
ENSRNOG00000000048,Gak,129.8060,2.1252,0.0017,0.0498,210.0000,190.0000,197.0000,200.0000,199.0000
ENSRNOG00000000053,Crp,126.2291,1.9643,0.0007,0.0482,228.0000,268.0000,221.0000,254.0000,239.0000
ENSRNOG00000000054,Abhd8,114.0712,1.9656,0.0002,0.0435,301.0000,266.0000,287.0000,282.0000,284.6667
ENSRNOG00000000062,Pcgf3,148.1434,2.4197,0.0015,0.0566,116.0000,83.0000,113.0000,209.0000,104.0000
ENSRNOG00000000066,Fbxo28,142.4303,2.3289,0.0126,0.0538,144.0000,111.0000,148.0000,41.0000,134.3333
ENSRNOG00000000112,Champ1,131.3509,1.9402,0.0011,0.0487,196.0000,285.0000,214.0000,227.0000,231.6667
ENSRNOG00000000145,Pik3r3,155.1765,2.4902,0.0040,0.0591,87.0000,71.0000,86.0000,127.0000,81.3333
ENSRNOG00000000156,Megf6,144.3282,2.0561,0.0021,0.0540,131.0000,219.0000,144.0000,179.0000,164.6667
ENSRNOG00000000161,Chm,135.6481,2.0680,0.0041,0.0510,180.0000,212.0000,183.0000,120.0000,191.6667
ENSRNOG00000000231,Kctd17,174.9009,2.6693,0.0089,0.0669,31.0000,38.0000,29.0000,65.0000,32.6667
ENSRNOG00000000237,C10h17orf75,101.4530,1.7408,0.0008,0.0381,331.0000,348.0000,329.0000,251.0000,336.0000
ENSRNOG00000000247,Mfsd11,59.4582,1.9219,0.0012,0.0206,365.0000,296.0000,365.0000,222.0000,342.0000
ENSRNOG00000000248,Srsf2,178.7337,2.8216,0.0092,0.0683,20.0000,25.0000,19.0000,59.0000,21.3333
ENSRNOG00000000257,Smpd3,130.2095,2.1382,0.0009,0.0501,206.0000,183.0000,194.0000,238.0000,194.3333
ENSRNOG00000000258,Prmt7,137.1734,2.1236,0.0009,0.0520,174.0000,192.0000,173.0000,237.0000,179.6667
ENSRNOG00000000274,Phyhipl,90.3437,1.6500,0.0000,0.0332,347.0000,354.0000,345.0000,296.0000,348.6667
ENSRNOG00000000283,Ess2,121.9154,1.9043,0.0028,0.0450,258.0000,302.0000,267.0000,156.0000,275.6667
ENSRNOG00000000299,Foxo3,185.7802,2.9884,0.0410,0.0711,9.0000,14.0000,9.0000,7.0000,10.6667
ENSRNOG00000000312,Fig4,140.0454,2.1158,0.0004,0.0525,159.0000,195.0000,165.0000,276.0000,173.0000
ENSRNOG00000000340,Rtraf,166.6976,2.8400,0.0039,0.0649,50.0000,22.0000,39.0000,128.0000,37.0000
ENSRNOG00000000341,Nid2,66.1238,1.6407,0.0000,0.0224,358.0000,357.0000,360.0000,296.0000,358.3333
ENSRNOG00000000394,Srgn,122.5521,2.0467,0.0029,0.0451,254.0000,225.0000,265.0000,154.0000,248.0000
ENSRNOG00000000398,Zup1,143.3880,2.2870,0.0018,0.0547,140.0000,124.0000,136.0000,192.0000,133.3333
ENSRNOG00000000407,Dcbld1,114.8669,1.8987,0.0006,0.0440,293.0000,306.0000,282.0000,260.0000,293.6667
ENSRNOG00000000420,Nelfe,175.0733,2.5796,0.0034,0.0671,29.0000,53.0000,28.0000,137.0000,36.6667
ENSRNOG00000000433,Prrt1,119.0010,1.8457,0.0002,0.0448,270.0000,326.0000,269.0000,286.0000,288.3333
ENSRNOG00000000435,Ppt2,128.2570,2.0895,0.0030,0.0486,220.0000,204.0000,216.0000,150.0000,213.3333
ENSRNOG00000000440,Pbx2,134.3271,2.0394,0.0013,0.0510,184.0000,232.0000,184.0000,216.0000,200.0000
ENSRNOG00000000455,Tap2,60.8431,1.7859,0.0003,0.0208,362.0000,338.0000,361.0000,278.0000,353.6667
ENSRNOG00000000461,Brd2,150.5759,2.4613,0.0046,0.0568,107.0000,74.0000,111.0000,111.0000,97.3333
ENSRNOG00000000464,Rxrb,94.4592,1.7619,0.0007,0.0343,343.0000,344.0000,344.0000,259.0000,343.6667
ENSRNOG00000000465,Slc39a7,110.5005,1.9013,0.0003,0.0417,312.0000,305.0000,313.0000,278.0000,310.0000
ENSRNOG00000000467,Ring1,149.6966,2.2551,0.0060,0.0571,111.0000,135.0000,107.0000,94.0000,117.6667
ENSRNOG00000000470,Vps52,127.1352,1.9968,0.0010,0.0485,222.0000,252.0000,217.0000,235.0000,230.3333
ENSRNOG00000000476,Zbtb22,147.2281,2.1860,0.0008,0.0564,120.0000,157.0000,115.0000,244.0000,130.6667
ENSRNOG00000000488,Hmga1,145.6213,2.1413,0.0034,0.0551,124.0000,180.0000,129.0000,140.0000,144.3333
ENSRNOG00000000495,Bltp3a,153.4448,2.4170,0.0007,0.0590,93.0000,85.0000,87.0000,255.0000,88.3333
ENSRNOG00000000504,Fance,157.5170,2.4309,0.0111,0.0595,81.0000,77.0000,83.0000,47.0000,80.3333
ENSRNOG00000000512,Slc26a8,124.4438,1.9677,0.0000,0.0472,244.0000,265.0000,243.0000,300.0000,250.6667
ENSRNOG00000000513,Mapk14,183.2301,2.9853,0.0356,0.0701,11.0000,15.0000,13.0000,12.0000,13.0000
ENSRNOG00000000517,Kctd20,59.6636,1.7955,0.0000,0.0203,364.0000,333.0000,366.0000,300.0000,354.3333
ENSRNOG00000000527,Mtch1,87.7399,1.7912,0.0031,0.0310,348.0000,335.0000,349.0000,146.0000,344.0000
ENSRNOG00000000532,Cmtr1,131.8803,2.1079,0.0036,0.0503,191.0000,200.0000,192.0000,135.0000,194.3333
ENSRNOG00000000547,Tspyl4,122.1806,2.0361,0.0073,0.0457,256.0000,236.0000,257.0000,78.0000,249.6667
ENSRNOG00000000552,Col13a1,114.8947,1.9787,0.0012,0.0432,292.0000,261.0000,293.0000,220.0000,282.0000
ENSRNOG00000000561,Pald1,114.2632,1.8761,0.0002,0.0434,298.0000,316.0000,288.0000,283.0000,300.6667
ENSRNOG00000000565,Sgpl1,140.9009,2.0917,0.0056,0.0527,154.0000,203.0000,161.0000,102.0000,172.6667
ENSRNOG00000000567,Unc5b,132.9020,2.0424,0.0068,0.0500,189.0000,229.0000,196.0000,83.0000,204.6667
ENSRNOG00000000581,Cdc40,161.4510,2.4878,0.0077,0.0615,68.0000,73.0000,70.0000,70.0000,70.3333
ENSRNOG00000000582,Ddo,115.8204,1.9063,0.0036,0.0443,288.0000,301.0000,277.0000,134.0000,288.6667
ENSRNOG00000000583,Cdk19,133.5521,2.1337,0.0014,0.0507,186.0000,186.0000,186.0000,210.0000,186.0000
ENSRNOG00000000586,Gtf3c6,100.7905,1.8532,0.0008,0.0375,332.0000,322.0000,332.0000,250.0000,328.6667
