gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000007,Gad1,104.8493,1.8195,0.0141,0.0658,17.0000,35.0000,15.0000,16.0000,22.3333
ENSRNOG00000000098,Rnf115,91.9659,2.0411,0.0235,0.0597,79.0000,8.0000,59.0000,7.0000,48.6667
ENSRNOG00000000108,Aga,72.4004,1.4641,0.0004,0.0442,325.0000,317.0000,326.0000,240.0000,322.6667
ENSRNOG00000000111,Coprs,89.0361,1.7190,0.0016,0.0568,114.0000,76.0000,90.0000,175.0000,93.3333
ENSRNOG00000000122,Ak2,41.3674,1.2746,0.0001,0.0209,351.0000,344.0000,348.0000,263.0000,347.6667
ENSRNOG00000000127,Kpna6,76.5501,1.6762,0.0003,0.0493,298.0000,105.0000,271.0000,255.0000,224.6667
ENSRNOG00000000138,Glis1,86.1073,1.6355,0.0007,0.0544,152.0000,155.0000,137.0000,223.0000,148.0000
ENSRNOG00000000166,Apex2,95.6305,1.7078,0.0003,0.0609,55.0000,83.0000,45.0000,250.0000,61.0000
ENSRNOG00000000187,Csf2rb,76.4727,1.4481,0.0002,0.0462,299.0000,322.0000,316.0000,262.0000,312.3333
ENSRNOG00000000190,Ep300,48.4355,1.2834,0.0071,0.0201,339.0000,341.0000,349.0000,43.0000,343.0000
ENSRNOG00000000245,Slc16a6,93.0774,1.8438,0.0055,0.0593,73.0000,33.0000,60.0000,59.0000,55.3333
ENSRNOG00000000262,Zfp821,48.3509,1.2811,0.0011,0.0247,340.0000,342.0000,338.0000,203.0000,340.0000
ENSRNOG00000000327,Hace1,79.4510,1.5159,0.0012,0.0470,266.0000,283.0000,307.0000,196.0000,285.3333
ENSRNOG00000000373,Ctnna3,72.5181,1.5217,0.0001,0.0467,324.0000,278.0000,309.0000,268.0000,303.6667
ENSRNOG00000000392,Supv3l1,21.4727,1.0986,0.0000,0.0090,374.0000,374.0000,372.0000,273.0000,373.3333
ENSRNOG00000000397,Ccar1,105.1682,1.6393,0.0023,0.0629,15.0000,148.0000,30.0000,138.0000,64.3333
ENSRNOG00000000408,Gopc,29.2590,1.1561,0.0001,0.0132,362.0000,367.0000,361.0000,269.0000,363.3333
ENSRNOG00000000439,Ager,14.3643,1.0968,0.0000,0.0040,375.0000,375.0000,375.0000,273.0000,375.0000
ENSRNOG00000000473,Pfdn6,87.6161,1.5984,0.0020,0.0535,130.0000,184.0000,158.0000,156.0000,157.3333
ENSRNOG00000000481,Cuta,86.9567,1.7246,0.0058,0.0549,140.0000,72.0000,126.0000,54.0000,112.6667
ENSRNOG00000000483,Syngap1,89.3137,1.6603,0.0030,0.0567,105.0000,125.0000,92.0000,111.0000,107.3333
