gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000010,Cbln1,24.6852,1.3475,0.0061,0.1133,12.0000,10.0000,12.0000,8.0000,10.5000
ENSRNOG00000000068,Ppp2r5a,22.6873,1.2891,0.0022,0.1035,28.0000,31.0000,27.0000,18.0000,26.0000
ENSRNOG00000000096,Pdzk1,18.6770,1.2277,0.0000,0.0886,85.0000,80.0000,69.0000,31.0000,66.2500
ENSRNOG00000000113,Elac1,19.2198,1.2223,0.0002,0.0866,73.0000,88.0000,80.0000,30.0000,67.7500
ENSRNOG00000000123,Rnf19b,17.3983,1.2437,0.0005,0.0805,98.0000,65.0000,96.0000,28.0000,71.7500
ENSRNOG00000000244,Coil,18.2828,1.2087,0.0000,0.0838,92.0000,96.0000,91.0000,31.0000,77.5000
ENSRNOG00000000275,Fam13c,27.4541,1.3740,0.0125,0.1232,7.0000,9.0000,8.0000,1.0000,6.2500
ENSRNOG00000000288,Scarf2,18.2229,1.2341,0.0003,0.0831,93.0000,73.0000,94.0000,29.0000,72.2500
ENSRNOG00000000368,Grik2,19.5542,1.2346,0.0002,0.0903,67.0000,72.0000,64.0000,30.0000,58.2500
ENSRNOG00000000485,Bak1,28.0949,1.4689,0.0107,0.1302,5.0000,2.0000,5.0000,4.0000,4.0000
ENSRNOG00000000501,Zfp523,2.2239,1.0216,0.0000,0.0092,108.0000,108.0000,108.0000,31.0000,88.7500
ENSRNOG00000000519,Stk38,23.7276,1.3086,0.0005,0.1082,21.0000,20.0000,16.0000,28.0000,21.2500
ENSRNOG00000000536,Mdga1,20.7317,1.2518,0.0005,0.0935,53.0000,61.0000,55.0000,28.0000,49.2500
ENSRNOG00000000557,Ppa1,25.2353,1.3412,0.0012,0.1148,9.0000,12.0000,10.0000,24.0000,13.7500
ENSRNOG00000000576,Anapc16,23.0960,1.3065,0.0048,0.1055,25.0000,22.0000,26.0000,10.0000,20.7500
ENSRNOG00000000585,Amd1,20.7874,1.2715,0.0016,0.0964,51.0000,46.0000,48.0000,22.0000,41.7500
ENSRNOG00000000618,Mdga2,21.8029,1.2740,0.0003,0.0985,36.0000,44.0000,41.0000,29.0000,37.5000
ENSRNOG00000000655,Ptprc,17.6027,1.2081,0.0000,0.0798,95.0000,97.0000,97.0000,31.0000,80.0000
ENSRNOG00000000708,Sgsm1,24.6171,1.3243,0.0021,0.1108,13.0000,14.0000,13.0000,19.0000,14.7500
ENSRNOG00000000778,Znrd1as1,21.7668,1.2805,0.0010,0.0990,37.0000,38.0000,39.0000,25.0000,34.7500
ENSRNOG00000000815,Smpdl3a,15.6512,1.1738,0.0000,0.0723,104.0000,104.0000,104.0000,31.0000,85.7500
ENSRNOG00000000818,Ppp1r18,24.3540,1.3184,0.0026,0.1100,16.0000,16.0000,14.0000,16.0000,15.5000
ENSRNOG00000000839,Nfkbil1,19.5067,1.2244,0.0000,0.0898,69.0000,86.0000,66.0000,31.0000,63.0000
ENSRNOG00000000879,Slc9a6,17.3416,1.2075,0.0000,0.0834,99.0000,98.0000,92.0000,31.0000,80.0000
ENSRNOG00000000957,Rpl21,21.0702,1.2615,0.0009,0.0987,45.0000,53.0000,40.0000,26.0000,41.0000
ENSRNOG00000000967,Aacs,22.6574,1.2909,0.0024,0.0992,29.0000,29.0000,38.0000,17.0000,28.2500
ENSRNOG00000000988,Xab2,19.1218,1.2195,0.0000,0.0846,76.0000,93.0000,89.0000,31.0000,72.2500
ENSRNOG00000001103,Sdk1,23.8411,1.2921,0.0007,0.1080,19.0000,27.0000,17.0000,27.0000,22.5000
ENSRNOG00000001134,Rfc5,25.1352,1.3445,0.0090,0.1074,11.0000,11.0000,20.0000,5.0000,11.7500
ENSRNOG00000001148,Rplp0,18.8978,1.2251,0.0002,0.0878,82.0000,85.0000,71.0000,30.0000,67.0000
ENSRNOG00000001170,Cox6a1,19.1011,1.2260,0.0002,0.0852,79.0000,82.0000,86.0000,30.0000,69.2500
ENSRNOG00000001171,Coq5,2.0021,1.0198,0.0000,0.0060,109.0000,109.0000,109.0000,31.0000,89.5000
ENSRNOG00000001181,Wdr4,23.0980,1.3178,0.0012,0.1055,24.0000,17.0000,25.0000,24.0000,22.5000
ENSRNOG00000001205,Agpat3,23.0939,1.3266,0.0036,0.1030,26.0000,13.0000,28.0000,13.0000,20.0000
ENSRNOG00000001245,Pcbp3,18.5614,1.2218,0.0000,0.0856,88.0000,89.0000,84.0000,31.0000,73.0000
ENSRNOG00000001276,Pcnt,29.3354,1.4254,0.0069,0.1325,1.0000,6.0000,3.0000,7.0000,4.2500
ENSRNOG00000001285,Atp2a2,19.3034,1.2259,0.0000,0.0874,71.0000,83.0000,73.0000,31.0000,64.5000
ENSRNOG00000001456,Nup153,18.1868,1.2386,0.0007,0.0815,94.0000,68.0000,95.0000,27.0000,71.0000
ENSRNOG00000001483,Rcc1l,18.8132,1.2240,0.0007,0.0852,84.0000,87.0000,87.0000,27.0000,71.2500
ENSRNOG00000001488,Psmb1,29.1579,1.4456,0.0035,0.1362,2.0000,5.0000,1.0000,14.0000,5.5000
ENSRNOG00000001528,Gap43,25.1713,1.3793,0.0010,0.1182,10.0000,7.0000,9.0000,25.0000,12.7500
ENSRNOG00000001557,Cxadr,17.5191,1.2005,0.0000,0.0793,96.0000,99.0000,98.0000,31.0000,81.0000
ENSRNOG00000001613,Zbtb11,19.1073,1.2362,0.0007,0.0860,78.0000,70.0000,82.0000,27.0000,64.2500
ENSRNOG00000001653,St3gal6,24.4572,1.3146,0.0005,0.1100,14.0000,18.0000,15.0000,28.0000,18.7500
ENSRNOG00000001782,Osbpl11,18.5356,1.2197,0.0000,0.0843,89.0000,92.0000,90.0000,31.0000,75.5000
ENSRNOG00000001843,Bcl6,20.9236,1.2475,0.0003,0.0934,47.0000,62.0000,56.0000,29.0000,48.5000
ENSRNOG00000001867,Snap29,16.3922,1.1836,0.0000,0.0737,102.0000,103.0000,103.0000,31.0000,84.7500
ENSRNOG00000001874,Slc7a4,27.1909,1.4753,0.0119,0.1242,8.0000,1.0000,7.0000,2.0000,4.5000
ENSRNOG00000001889,Comt,23.0444,1.2943,0.0009,0.1058,27.0000,25.0000,23.0000,26.0000,25.2500
ENSRNOG00000001982,Cblb,21.6450,1.2868,0.0000,0.1000,39.0000,33.0000,37.0000,31.0000,35.0000
ENSRNOG00000001992,Atp6v1a,5.3302,1.0572,0.0000,0.0215,107.0000,107.0000,107.0000,31.0000,88.0000
ENSRNOG00000002012,Donson,21.6512,1.2674,0.0003,0.1004,38.0000,48.0000,36.0000,29.0000,37.7500
ENSRNOG00000002055,Noa1,27.5335,1.3767,0.0036,0.1279,6.0000,8.0000,6.0000,13.0000,8.2500
ENSRNOG00000002069,Slc35a5,23.3963,1.3018,0.0012,0.1075,23.0000,23.0000,19.0000,24.0000,22.2500
ENSRNOG00000002100,Srp72,19.5077,1.2578,0.0000,0.0899,68.0000,56.0000,65.0000,31.0000,55.0000
ENSRNOG00000002105,Cdc7,20.9020,1.2663,0.0014,0.0947,49.0000,49.0000,52.0000,23.0000,43.2500
