gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000108,Aga,33.3571,1.3764,0.0012,0.0875,47.0000,66.0000,44.0000,62.0000,54.7500
ENSRNOG00000000127,Kpna6,23.1249,1.2600,0.0000,0.0635,143.0000,135.0000,124.0000,80.0000,120.5000
ENSRNOG00000000138,Glis1,33.4747,1.4706,0.0026,0.0897,41.0000,30.0000,33.0000,48.0000,38.0000
ENSRNOG00000000145,Pik3r3,29.7193,1.3336,0.0000,0.0790,94.0000,91.0000,79.0000,80.0000,86.0000
ENSRNOG00000000187,Csf2rb,33.4706,1.3211,0.0010,0.0842,42.0000,101.0000,56.0000,65.0000,66.0000
ENSRNOG00000000190,Ep300,34.1827,1.3649,0.0222,0.0623,35.0000,70.0000,126.0000,4.0000,58.7500
ENSRNOG00000000245,Slc16a6,30.7162,1.4312,0.0021,0.0818,81.0000,38.0000,68.0000,53.0000,60.0000
ENSRNOG00000000262,Zfp821,28.7441,1.3361,0.0039,0.0626,101.0000,89.0000,125.0000,35.0000,87.5000
ENSRNOG00000000373,Ctnna3,22.7864,1.2000,0.0000,0.0615,144.0000,152.0000,127.0000,80.0000,125.7500
ENSRNOG00000000392,Supv3l1,13.0743,1.1302,0.0000,0.0234,163.0000,162.0000,162.0000,80.0000,141.7500
ENSRNOG00000000408,Gopc,18.9298,1.1965,0.0002,0.0367,154.0000,153.0000,152.0000,76.0000,133.7500
ENSRNOG00000000439,Ager,13.6429,1.1721,0.0000,0.0222,162.0000,158.0000,163.0000,80.0000,140.7500
ENSRNOG00000000455,Tap2,29.4180,1.3016,0.0019,0.0659,96.0000,118.0000,122.0000,54.0000,97.5000
ENSRNOG00000000481,Cuta,31.6068,1.3593,0.0019,0.0851,66.0000,74.0000,53.0000,54.0000,61.7500
ENSRNOG00000000506,Tead3,36.2817,1.4304,0.0066,0.0891,22.0000,39.0000,37.0000,23.0000,30.2500
ENSRNOG00000000596,Fyn,33.4045,1.4024,0.0022,0.0869,43.0000,56.0000,47.0000,51.0000,49.2500
ENSRNOG00000000695,Ssh1,41.4438,1.4909,0.0115,0.1056,6.0000,24.0000,7.0000,9.0000,11.5000
ENSRNOG00000000702,Sart3,28.6997,1.3725,0.0000,0.0783,102.0000,67.0000,82.0000,80.0000,82.7500
ENSRNOG00000000775,Mog,33.3622,1.4238,0.0013,0.0892,46.0000,42.0000,35.0000,60.0000,45.7500
ENSRNOG00000000780,Ppp1r11,18.0619,1.2144,0.0004,0.0368,156.0000,148.0000,151.0000,74.0000,132.2500
ENSRNOG00000000847,Csnk2b,31.7121,1.3780,0.0031,0.0839,61.0000,65.0000,59.0000,41.0000,56.5000
ENSRNOG00000000852,Prrc2a,33.8173,1.4818,0.0039,0.0909,39.0000,26.0000,31.0000,34.0000,32.5000
ENSRNOG00000000860,Vwa7,34.4272,1.4052,0.0011,0.0875,33.0000,55.0000,45.0000,63.0000,49.0000
ENSRNOG00000000906,Medag,28.5686,1.6691,0.0031,0.0790,104.0000,7.0000,80.0000,42.0000,58.2500
ENSRNOG00000000924,Slc7a1,28.1920,1.3226,0.0037,0.0594,110.0000,99.0000,131.0000,38.0000,94.5000
