gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000034,Nuak2,158.2848,2.3087,0.0074,0.0473,213.0000,123.0000,202.0000,81.0000,179.3333
ENSRNOG00000000036,Klhdc8a,101.4334,1.6977,0.0002,0.0282,424.0000,425.0000,422.0000,364.0000,423.6667
ENSRNOG00000000040,Kiaa1614,138.4613,1.9217,0.0001,0.0400,312.0000,334.0000,317.0000,369.0000,321.0000
ENSRNOG00000000044,Tmem175,150.4572,2.3330,0.0187,0.0446,264.0000,107.0000,253.0000,24.0000,208.0000
ENSRNOG00000000081,Antxr2,184.4912,2.3882,0.0029,0.0548,92.0000,85.0000,92.0000,192.0000,89.6667
ENSRNOG00000000104,Thoc3,131.3612,1.8818,0.0009,0.0381,341.0000,353.0000,338.0000,294.0000,344.0000
ENSRNOG00000000129,Phf24,194.3571,2.3904,0.0115,0.0576,59.0000,83.0000,60.0000,49.0000,67.3333
ENSRNOG00000000142,Plxdc2,212.1889,2.4851,0.0022,0.0631,27.0000,53.0000,31.0000,229.0000,37.0000
ENSRNOG00000000150,Dnajc1,75.2601,1.5214,0.0000,0.0201,442.0000,446.0000,443.0000,384.0000,443.6667
ENSRNOG00000000155,Cog3,178.0392,2.2862,0.0057,0.0524,119.0000,137.0000,124.0000,107.0000,126.6667
ENSRNOG00000000157,Atg12,173.7203,1.9808,0.0004,0.0508,142.0000,300.0000,151.0000,340.0000,197.6667
ENSRNOG00000000221,Abhd5,154.2621,2.0900,0.0014,0.0446,237.0000,248.0000,251.0000,264.0000,245.3333
ENSRNOG00000000246,Amz2,179.6512,2.3630,0.0015,0.0539,109.0000,94.0000,99.0000,262.0000,100.6667
ENSRNOG00000000247,Mfsd11,74.8194,1.7174,0.0028,0.0193,443.0000,416.0000,444.0000,198.0000,434.3333
ENSRNOG00000000250,Jmjd6,258.0268,3.0012,0.0089,0.0759,1.0000,12.0000,1.0000,70.0000,4.6667
ENSRNOG00000000277,Tet1,189.3860,2.4454,0.0022,0.0570,80.0000,66.0000,68.0000,224.0000,71.3333
ENSRNOG00000000302,Sesn1,137.6594,1.9620,0.0022,0.0401,316.0000,309.0000,316.0000,228.0000,313.6667
ENSRNOG00000000304,Cd164,155.6801,2.2167,0.0038,0.0451,229.0000,181.0000,239.0000,160.0000,216.3333
ENSRNOG00000000307,Mical1,148.6192,2.1237,0.0027,0.0434,271.0000,226.0000,272.0000,202.0000,256.3333
ENSRNOG00000000314,Sec63,70.2735,1.5749,0.0003,0.0188,449.0000,438.0000,447.0000,350.0000,444.6667
ENSRNOG00000000321,Cd24,148.2982,2.3212,0.0112,0.0444,272.0000,114.0000,257.0000,51.0000,214.3333
ENSRNOG00000000322,Atg5,163.3024,2.1175,0.0017,0.0471,186.0000,231.0000,205.0000,252.0000,207.3333
ENSRNOG00000000395,Kifbp,195.3199,2.3094,0.0091,0.0570,57.0000,122.0000,67.0000,67.0000,82.0000
ENSRNOG00000000431,Atf6b,123.1816,1.6789,0.0003,0.0345,373.0000,426.0000,385.0000,352.0000,394.6667
ENSRNOG00000000457,Tap1,139.2714,1.8909,0.0001,0.0407,308.0000,348.0000,310.0000,370.0000,322.0000
ENSRNOG00000000463,Col11a2,156.5191,1.9335,0.0005,0.0460,224.0000,329.0000,217.0000,330.0000,256.6667
ENSRNOG00000000474,Ralgdsl2,114.2828,1.6337,0.0000,0.0336,401.0000,432.0000,398.0000,380.0000,410.3333
ENSRNOG00000000477,Daxx,212.6615,2.6769,0.0022,0.0637,25.0000,36.0000,26.0000,229.0000,29.0000
ENSRNOG00000000480,Phf1,202.8452,2.6789,0.0529,0.0595,38.0000,35.0000,45.0000,1.0000,39.3333
ENSRNOG00000000502,Def6,120.7740,1.7024,0.0002,0.0351,384.0000,421.0000,378.0000,363.0000,394.3333
ENSRNOG00000000503,Ppard,113.1651,1.7684,0.0008,0.0321,405.0000,401.0000,404.0000,308.0000,403.3333
ENSRNOG00000000520,Srsf3,168.1259,2.3341,0.0128,0.0502,172.0000,105.0000,161.0000,45.0000,146.0000
ENSRNOG00000000521,Cdkn1a,136.2178,2.0131,0.0007,0.0399,319.0000,289.0000,318.0000,314.0000,308.6667
ENSRNOG00000000524,C20h6orf89,165.0929,2.2078,0.0035,0.0492,184.0000,186.0000,176.0000,167.0000,182.0000
