gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000108,Aga,33.4128,1.3721,0.0011,0.0868,47.0000,66.0000,45.0000,65.0000,55.7500
ENSRNOG00000000127,Kpna6,23.2487,1.2572,0.0000,0.0631,144.0000,136.0000,125.0000,83.0000,122.0000
ENSRNOG00000000138,Glis1,33.6130,1.4654,0.0025,0.0891,44.0000,30.0000,34.0000,51.0000,39.7500
ENSRNOG00000000145,Pik3r3,30.3096,1.3358,0.0000,0.0795,90.0000,88.0000,77.0000,83.0000,84.5000
ENSRNOG00000000187,Csf2rb,33.5779,1.3171,0.0009,0.0836,45.0000,102.0000,58.0000,68.0000,68.2500
ENSRNOG00000000190,Ep300,34.5294,1.3642,0.0218,0.0623,35.0000,69.0000,127.0000,4.0000,58.7500
ENSRNOG00000000245,Slc16a6,30.9102,1.4261,0.0020,0.0813,80.0000,39.0000,68.0000,56.0000,60.7500
ENSRNOG00000000262,Zfp821,28.9948,1.3361,0.0039,0.0626,103.0000,87.0000,126.0000,35.0000,87.7500
ENSRNOG00000000373,Ctnna3,22.8380,1.1975,0.0000,0.0609,145.0000,153.0000,128.0000,83.0000,127.2500
ENSRNOG00000000392,Supv3l1,13.8658,1.1346,0.0000,0.0246,164.0000,164.0000,164.0000,83.0000,143.7500
ENSRNOG00000000408,Gopc,18.9381,1.1945,0.0002,0.0365,156.0000,154.0000,155.0000,79.0000,136.0000
ENSRNOG00000000439,Ager,13.6574,1.1710,0.0000,0.0222,165.0000,160.0000,165.0000,83.0000,143.2500
ENSRNOG00000000455,Tap2,29.6223,1.2990,0.0019,0.0656,97.0000,119.0000,123.0000,57.0000,99.0000
ENSRNOG00000000481,Cuta,31.8524,1.3561,0.0019,0.0847,67.0000,72.0000,55.0000,57.0000,62.7500
ENSRNOG00000000506,Tead3,36.6522,1.4296,0.0065,0.0887,22.0000,37.0000,36.0000,23.0000,29.5000
ENSRNOG00000000596,Fyn,33.6574,1.3998,0.0022,0.0865,43.0000,55.0000,47.0000,54.0000,49.7500
ENSRNOG00000000695,Ssh1,41.6698,1.4866,0.0112,0.1049,7.0000,24.0000,7.0000,9.0000,11.7500
