gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000021,Fbxl14-ps1,130.3994,2.0510,0.0016,0.0453,264.0000,174.0000,260.0000,186.0000,232.6667
ENSRNOG00000000041,Slc26a1,162.8462,2.2238,0.0078,0.0577,71.0000,84.0000,76.0000,47.0000,77.0000
ENSRNOG00000000043,Idua,164.8256,2.3354,0.0050,0.0582,61.0000,52.0000,71.0000,79.0000,61.3333
ENSRNOG00000000047,Cd82,143.6316,1.9974,0.0025,0.0501,190.0000,213.0000,188.0000,142.0000,197.0000
ENSRNOG00000000064,Atp5me,161.7678,2.2388,0.0049,0.0580,75.0000,80.0000,73.0000,82.0000,76.0000
ENSRNOG00000000073,Tmed5,135.1920,1.9141,0.0024,0.0477,226.0000,272.0000,227.0000,146.0000,241.6667
ENSRNOG00000000075,Mtf2,121.2797,1.8825,0.0013,0.0427,306.0000,294.0000,295.0000,202.0000,298.3333
ENSRNOG00000000082,Hltf,120.9257,1.6804,0.0001,0.0412,310.0000,363.0000,324.0000,310.0000,332.3333
ENSRNOG00000000091,Smad9,112.2528,1.9211,0.0058,0.0385,347.0000,265.0000,346.0000,64.0000,319.3333
ENSRNOG00000000095,Gpr89b,91.1651,1.6298,0.0024,0.0290,390.0000,379.0000,395.0000,143.0000,388.0000
ENSRNOG00000000105,Cplx2,151.0630,2.0582,0.0029,0.0535,138.0000,166.0000,141.0000,129.0000,148.3333
ENSRNOG00000000130,Dnajb5,94.6017,1.5044,0.0001,0.0315,386.0000,405.0000,386.0000,306.0000,392.3333
ENSRNOG00000000133,Txndc15,134.9959,1.9332,0.0009,0.0475,231.0000,257.0000,231.0000,225.0000,239.6667
ENSRNOG00000000151,Ldlrap1,135.6037,1.9491,0.0013,0.0481,223.0000,248.0000,219.0000,197.0000,230.0000
ENSRNOG00000000158,Cdo1,165.7430,2.3284,0.0054,0.0590,58.0000,54.0000,57.0000,73.0000,56.3333
ENSRNOG00000000164,Lamp2,170.7245,2.0674,0.0041,0.0592,35.0000,155.0000,55.0000,94.0000,81.6667
ENSRNOG00000000168,Gatm,131.0444,1.9016,0.0011,0.0451,260.0000,280.0000,264.0000,217.0000,268.0000
ENSRNOG00000000169,Afg2b,135.1084,1.7081,0.0001,0.0469,228.0000,357.0000,237.0000,305.0000,274.0000
ENSRNOG00000000170,Slc30a4,109.9866,1.7628,0.0003,0.0389,351.0000,347.0000,343.0000,289.0000,347.0000
ENSRNOG00000000175,Mier2,70.1073,1.4288,0.0000,0.0228,410.0000,411.0000,410.0000,314.0000,410.3333
ENSRNOG00000000185,Mpst,121.9092,2.0686,0.0012,0.0427,297.0000,154.0000,294.0000,209.0000,248.3333
ENSRNOG00000000186,Tst,146.2116,1.8995,0.0011,0.0502,170.0000,284.0000,185.0000,215.0000,213.0000
ENSRNOG00000000204,Syncrip,149.7637,1.9768,0.0004,0.0533,149.0000,230.0000,143.0000,285.0000,174.0000
ENSRNOG00000000219,Ano10,168.5036,2.3922,0.0039,0.0608,43.0000,40.0000,34.0000,98.0000,39.0000
ENSRNOG00000000230,Lmf1,146.4293,2.1321,0.0088,0.0501,168.0000,119.0000,190.0000,39.0000,159.0000
ENSRNOG00000000264,Def8,132.7420,1.9913,0.0018,0.0478,249.0000,217.0000,224.0000,178.0000,230.0000
ENSRNOG00000000279,Rtn4ip1,158.3457,2.2007,0.0012,0.0572,95.0000,92.0000,82.0000,209.0000,89.6667
ENSRNOG00000000281,Prodh,164.5624,2.5417,0.0112,0.0594,62.0000,9.0000,53.0000,23.0000,41.3333
ENSRNOG00000000303,Cep57l1,128.5501,1.9603,0.0007,0.0459,271.0000,240.0000,252.0000,246.0000,254.3333
ENSRNOG00000000308,Zbtb24,171.6481,2.5532,0.0058,0.0615,31.0000,7.0000,25.0000,65.0000,21.0000
ENSRNOG00000000316,Sobp,144.2828,2.1701,0.0207,0.0504,186.0000,100.0000,181.0000,3.0000,155.6667
ENSRNOG00000000387,Slc25a16,107.3973,1.7978,0.0018,0.0368,361.0000,341.0000,358.0000,179.0000,353.3333
ENSRNOG00000000396,Ddx50,103.8813,1.9016,0.0011,0.0352,373.0000,281.0000,374.0000,216.0000,342.6667
ENSRNOG00000000411,Nus1,120.4634,1.8053,0.0007,0.0418,315.0000,339.0000,312.0000,245.0000,322.0000
ENSRNOG00000000412,Slc35f1,88.0495,1.5550,0.0000,0.0295,396.0000,397.0000,392.0000,318.0000,395.0000
ENSRNOG00000000414,Cep85l,73.3994,1.4370,0.0001,0.0236,409.0000,410.0000,408.0000,308.0000,409.0000
ENSRNOG00000000415,Asf1a,134.0464,2.0307,0.0012,0.0486,237.0000,186.0000,210.0000,212.0000,211.0000
ENSRNOG00000000417,Numa1,168.0877,2.3017,0.0072,0.0600,47.0000,63.0000,44.0000,51.0000,51.3333
ENSRNOG00000000421,Skic2,139.8349,2.0912,0.0004,0.0501,199.0000,145.0000,189.0000,278.0000,177.6667
ENSRNOG00000000432,Fkbpl,113.6945,1.6416,0.0005,0.0387,340.0000,375.0000,345.0000,272.0000,353.3333
ENSRNOG00000000437,Agpat1,145.3375,2.2161,0.0019,0.0524,177.0000,87.0000,154.0000,168.0000,139.3333
ENSRNOG00000000438,Rnf5,108.8349,1.6422,0.0001,0.0379,354.0000,374.0000,352.0000,311.0000,360.0000
ENSRNOG00000000442,Notch4,163.2384,2.4320,0.0021,0.0588,67.0000,24.0000,64.0000,157.0000,51.6667
ENSRNOG00000000466,Hsd17b8,131.8142,1.9953,0.0031,0.0450,252.0000,215.0000,266.0000,122.0000,244.3333
ENSRNOG00000000487,Grm4,171.7059,2.5027,0.0119,0.0620,30.0000,16.0000,23.0000,20.0000,23.0000
ENSRNOG00000000490,Rps10,178.2126,2.2235,0.0038,0.0635,15.0000,85.0000,14.0000,102.0000,38.0000
ENSRNOG00000000493,Snrpc,106.4128,1.6018,0.0012,0.0352,364.0000,385.0000,375.0000,207.0000,374.6667
ENSRNOG00000000522,Cpne5,167.5542,2.4372,0.0121,0.0598,49.0000,22.0000,49.0000,19.0000,40.0000
ENSRNOG00000000529,Pim1,109.3540,1.5696,0.0007,0.0365,352.0000,395.0000,360.0000,252.0000,369.0000
ENSRNOG00000000541,Glo1,151.8782,2.0696,0.0004,0.0543,135.0000,152.0000,123.0000,275.0000,136.6667
ENSRNOG00000000542,Dnah8,131.7626,1.9473,0.0000,0.0473,253.0000,249.0000,233.0000,316.0000,245.0000
ENSRNOG00000000606,Pcdh15,138.1125,1.9551,0.0034,0.0491,208.0000,245.0000,204.0000,111.0000,219.0000
ENSRNOG00000000609,Ipmk,126.5212,1.8338,0.0003,0.0447,278.0000,321.0000,271.0000,289.0000,290.0000
ENSRNOG00000000613,Tfam,162.8844,2.1762,0.0114,0.0570,70.0000,98.0000,84.0000,22.0000,84.0000
ENSRNOG00000000634,Cabcoco1,153.9443,2.0490,0.0002,0.0555,117.0000,175.0000,107.0000,298.0000,133.0000
ENSRNOG00000000635,Arid5b,122.6956,1.7306,0.0000,0.0424,293.0000,353.0000,300.0000,316.0000,315.3333
