gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000021,Fbxl14-ps1,64.2250,2.4744,0.0090,0.0834,74.0000,28.0000,69.0000,32.0000,57.0000
ENSRNOG00000000047,Cd82,69.4665,2.4553,0.0089,0.0911,42.0000,32.0000,37.0000,33.0000,37.0000
ENSRNOG00000000082,Hltf,58.9608,1.8831,0.0000,0.0737,99.0000,116.0000,103.0000,108.0000,106.0000
ENSRNOG00000000095,Gpr89b,47.0289,1.7334,0.0071,0.0562,137.0000,131.0000,139.0000,46.0000,135.6667
ENSRNOG00000000130,Dnajb5,47.6543,1.6369,0.0004,0.0590,134.0000,137.0000,134.0000,103.0000,135.0000
ENSRNOG00000000164,Lamp2,76.9525,2.3554,0.0086,0.0983,13.0000,46.0000,16.0000,34.0000,25.0000
ENSRNOG00000000168,Gatm,64.5294,2.1168,0.0016,0.0816,70.0000,85.0000,75.0000,86.0000,76.6667
ENSRNOG00000000169,Afg2b,59.8782,1.8777,0.0000,0.0768,94.0000,117.0000,96.0000,108.0000,102.3333
ENSRNOG00000000185,Mpst,61.0516,2.3800,0.0053,0.0803,89.0000,41.0000,82.0000,59.0000,70.6667
ENSRNOG00000000186,Tst,72.1920,2.2462,0.0019,0.0914,31.0000,67.0000,34.0000,82.0000,44.0000
ENSRNOG00000000230,Lmf1,69.9845,2.2968,0.0048,0.0894,38.0000,58.0000,40.0000,61.0000,45.3333
ENSRNOG00000000387,Slc25a16,55.9505,2.0644,0.0073,0.0723,109.0000,87.0000,107.0000,44.0000,101.0000
ENSRNOG00000000396,Ddx50,50.2621,1.9217,0.0023,0.0643,125.0000,111.0000,125.0000,77.0000,120.3333
ENSRNOG00000000411,Nus1,57.2838,2.0244,0.0023,0.0732,106.0000,92.0000,104.0000,77.0000,100.6667
ENSRNOG00000000412,Slc35f1,53.7802,1.8199,0.0001,0.0692,115.0000,121.0000,114.0000,107.0000,116.6667
ENSRNOG00000000414,Cep85l,28.3344,1.5089,0.0006,0.0307,159.0000,156.0000,159.0000,101.0000,158.0000
ENSRNOG00000000432,Fkbpl,42.2436,1.6273,0.0014,0.0512,143.0000,139.0000,142.0000,90.0000,141.3333
ENSRNOG00000000466,Hsd17b8,69.0784,2.3445,0.0113,0.0868,43.0000,50.0000,50.0000,24.0000,47.6667
ENSRNOG00000000493,Snrpc,47.9639,1.6197,0.0017,0.0570,133.0000,140.0000,136.0000,85.0000,136.3333
ENSRNOG00000000529,Pim1,55.7523,1.8100,0.0023,0.0698,110.0000,122.0000,112.0000,77.0000,114.6667
ENSRNOG00000000613,Tfam,74.8080,2.6211,0.0275,0.0972,21.0000,16.0000,18.0000,6.0000,18.3333
ENSRNOG00000000635,Arid5b,62.5944,1.9971,0.0001,0.0813,80.0000,100.0000,77.0000,107.0000,85.6667
ENSRNOG00000000640,Egr2,40.6543,1.5182,0.0023,0.0474,145.0000,154.0000,145.0000,76.0000,148.0000
ENSRNOG00000000645,Reep3,70.4407,2.6599,0.0069,0.0914,37.0000,11.0000,33.0000,47.0000,27.0000
ENSRNOG00000000805,Gja1,50.1280,1.7969,0.0001,0.0635,126.0000,126.0000,126.0000,107.0000,126.0000
ENSRNOG00000000808,Hsf2,79.3261,2.7941,0.0464,0.1009,9.0000,3.0000,8.0000,2.0000,6.6667
ENSRNOG00000000824,Dse,79.6925,2.4951,0.0084,0.1030,8.0000,26.0000,6.0000,35.0000,13.3333
ENSRNOG00000000841,Ddx39b,82.0134,2.5752,0.0141,0.1043,3.0000,18.0000,3.0000,18.0000,8.0000
ENSRNOG00000000923,Cct6a,58.2704,1.9364,0.0006,0.0744,101.0000,108.0000,101.0000,100.0000,103.3333
ENSRNOG00000000968,Rnf6,57.2797,2.0290,0.0015,0.0721,107.0000,91.0000,108.0000,87.0000,102.0000
ENSRNOG00000000999,Smurf1,65.6935,2.3390,0.0117,0.0861,63.0000,51.0000,55.0000,23.0000,56.3333
ENSRNOG00000001037,Gpalpp1,66.7307,2.6230,0.0179,0.0860,58.0000,15.0000,56.0000,12.0000,43.0000
ENSRNOG00000001055,Rilpl1,80.0196,2.7985,0.0240,0.1039,5.0000,2.0000,5.0000,8.0000,4.0000
ENSRNOG00000001079,Daglb,73.0537,2.5702,0.0076,0.0948,29.0000,20.0000,24.0000,40.0000,24.3333
ENSRNOG00000001103,Sdk1,66.3633,2.3565,0.0021,0.0862,61.0000,45.0000,54.0000,79.0000,53.3333
ENSRNOG00000001106,Denr,65.0980,2.2798,0.0023,0.0848,67.0000,61.0000,62.0000,76.0000,63.3333
ENSRNOG00000001129,Fbxo21,51.3013,1.8988,0.0000,0.0674,123.0000,114.0000,118.0000,108.0000,118.3333
ENSRNOG00000001174,Pde9a,61.5686,2.1533,0.0059,0.0775,85.0000,78.0000,91.0000,56.0000,84.6667
ENSRNOG00000001199,Pop5,50.9226,1.9354,0.0019,0.0645,124.0000,109.0000,124.0000,81.0000,119.0000
ENSRNOG00000001214,Pfkl,53.4675,1.8059,0.0001,0.0678,117.0000,123.0000,117.0000,107.0000,119.0000
ENSRNOG00000001227,Adarb1,64.6894,2.3469,0.0078,0.0833,69.0000,48.0000,70.0000,39.0000,62.3333
ENSRNOG00000001238,Rsrc2,76.6997,2.4165,0.0015,0.0984,14.0000,36.0000,15.0000,88.0000,21.6667
