gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000010,Cbln1,23.0753,1.3100,0.0042,0.1103,20.0000,18.0000,14.0000,11.0000,17.3333
ENSRNOG00000000068,Ppp2r5a,19.7936,1.2354,0.0005,0.0941,61.0000,68.0000,61.0000,26.0000,63.3333
ENSRNOG00000000096,Pdzk1,18.8545,1.2305,0.0000,0.0931,76.0000,72.0000,65.0000,29.0000,71.0000
ENSRNOG00000000113,Elac1,19.6223,1.2278,0.0002,0.0925,65.0000,77.0000,66.0000,28.0000,69.3333
ENSRNOG00000000123,Rnf19b,17.7977,1.2638,0.0010,0.0861,91.0000,48.0000,87.0000,23.0000,75.3333
ENSRNOG00000000244,Coil,16.9350,1.1894,0.0000,0.0814,95.0000,99.0000,96.0000,29.0000,96.6667
ENSRNOG00000000275,Fam13c,26.3777,1.3656,0.0114,0.1239,6.0000,9.0000,6.0000,2.0000,7.0000
ENSRNOG00000000288,Scarf2,17.8153,1.2341,0.0003,0.0851,90.0000,69.0000,89.0000,27.0000,82.6667
ENSRNOG00000000368,Grik2,19.5160,1.2405,0.0002,0.0940,66.0000,67.0000,63.0000,28.0000,65.3333
ENSRNOG00000000485,Bak1,27.1331,1.4456,0.0106,0.1305,5.0000,2.0000,4.0000,5.0000,3.6667
ENSRNOG00000000501,Zfp523,2.2879,1.0241,0.0000,0.0085,107.0000,107.0000,107.0000,29.0000,107.0000
ENSRNOG00000000519,Stk38,23.2539,1.2993,0.0005,0.1098,19.0000,21.0000,17.0000,26.0000,19.0000
ENSRNOG00000000536,Mdga1,20.9536,1.2532,0.0007,0.0979,38.0000,56.0000,48.0000,25.0000,47.3333
ENSRNOG00000000557,Ppa1,24.7781,1.3417,0.0031,0.1161,8.0000,12.0000,9.0000,14.0000,9.6667
ENSRNOG00000000566,Pcbd1,19.7833,1.2535,0.0017,0.0948,62.0000,55.0000,55.0000,20.0000,57.3333
ENSRNOG00000000585,Amd1,20.4923,1.2773,0.0014,0.0982,46.0000,33.0000,44.0000,22.0000,41.0000
ENSRNOG00000000618,Mdga2,21.8854,1.2655,0.0002,0.1037,26.0000,44.0000,26.0000,28.0000,32.0000
ENSRNOG00000000655,Ptprc,16.6460,1.1934,0.0000,0.0793,98.0000,96.0000,99.0000,29.0000,97.6667
ENSRNOG00000000708,Sgsm1,23.6388,1.3047,0.0016,0.1103,14.0000,20.0000,13.0000,21.0000,15.6667
ENSRNOG00000000815,Smpdl3a,15.6471,1.1786,0.0000,0.0758,101.0000,101.0000,101.0000,29.0000,101.0000
ENSRNOG00000000839,Nfkbil1,19.2260,1.2220,0.0000,0.0916,69.0000,83.0000,68.0000,29.0000,73.3333
ENSRNOG00000000879,Slc9a6,17.3973,1.2070,0.0000,0.0875,93.0000,92.0000,83.0000,29.0000,89.3333
ENSRNOG00000000957,Rpl21,21.1785,1.2690,0.0009,0.1023,32.0000,40.0000,32.0000,24.0000,34.6667
ENSRNOG00000000988,Xab2,17.9938,1.2048,0.0000,0.0839,87.0000,93.0000,93.0000,29.0000,91.0000
ENSRNOG00000001134,Rfc5,23.5800,1.3223,0.0076,0.1044,16.0000,15.0000,24.0000,6.0000,18.3333
ENSRNOG00000001148,Rplp0,18.6718,1.2238,0.0003,0.0909,77.0000,82.0000,73.0000,27.0000,77.3333
ENSRNOG00000001170,Cox6a1,18.8762,1.2211,0.0002,0.0878,75.0000,84.0000,81.0000,28.0000,80.0000
ENSRNOG00000001171,Coq5,2.2394,1.0231,0.0000,0.0057,108.0000,108.0000,108.0000,29.0000,108.0000
ENSRNOG00000001181,Wdr4,20.9525,1.2803,0.0005,0.0995,39.0000,30.0000,39.0000,26.0000,36.0000
ENSRNOG00000001205,Agpat3,22.6440,1.3117,0.0038,0.1055,22.0000,17.0000,22.0000,12.0000,20.3333
ENSRNOG00000001210,Pwp2,18.5067,1.2308,0.0003,0.0886,80.0000,71.0000,80.0000,27.0000,77.0000
ENSRNOG00000001245,Pcbp3,17.8885,1.2111,0.0000,0.0864,89.0000,89.0000,86.0000,29.0000,88.0000
ENSRNOG00000001276,Pcnt,27.3560,1.3960,0.0055,0.1281,3.0000,7.0000,5.0000,9.0000,5.0000
ENSRNOG00000001285,Atp2a2,18.9391,1.2256,0.0000,0.0898,73.0000,78.0000,76.0000,29.0000,75.6667
ENSRNOG00000001294,Ift81,24.1424,1.3196,0.0055,0.1111,11.0000,16.0000,12.0000,9.0000,13.0000
ENSRNOG00000001483,Rcc1l,18.3034,1.2254,0.0007,0.0847,84.0000,79.0000,91.0000,25.0000,84.6667
ENSRNOG00000001488,Psmb1,28.4004,1.4226,0.0028,0.1380,1.0000,5.0000,1.0000,15.0000,2.3333
ENSRNOG00000001528,Gap43,24.4407,1.3657,0.0014,0.1190,9.0000,8.0000,8.0000,22.0000,8.3333
ENSRNOG00000001557,Cxadr,17.7420,1.2036,0.0000,0.0846,92.0000,94.0000,92.0000,29.0000,92.6667
ENSRNOG00000001613,Zbtb11,19.2539,1.2475,0.0002,0.0908,68.0000,63.0000,74.0000,28.0000,68.3333
ENSRNOG00000001653,St3gal6,24.2322,1.3262,0.0017,0.1139,10.0000,13.0000,11.0000,20.0000,11.3333
ENSRNOG00000001782,Osbpl11,19.2250,1.2284,0.0000,0.0914,70.0000,76.0000,69.0000,29.0000,71.6667
ENSRNOG00000001867,Snap29,17.3220,1.2004,0.0000,0.0816,94.0000,95.0000,94.0000,29.0000,94.3333
ENSRNOG00000001874,Slc7a4,25.8617,1.4493,0.0112,0.1226,7.0000,1.0000,7.0000,3.0000,5.0000
ENSRNOG00000001889,Comt,21.5222,1.2772,0.0005,0.1014,29.0000,34.0000,36.0000,26.0000,33.0000
ENSRNOG00000001982,Cblb,20.2002,1.2678,0.0000,0.0971,54.0000,42.0000,50.0000,29.0000,48.6667
ENSRNOG00000001992,Atp6v1a,4.7069,1.0506,0.0000,0.0181,106.0000,106.0000,106.0000,29.0000,106.0000
ENSRNOG00000002012,Donson,21.4427,1.2602,0.0005,0.1034,30.0000,51.0000,27.0000,26.0000,36.0000
ENSRNOG00000002069,Slc35a5,22.0609,1.2823,0.0007,0.1060,24.0000,27.0000,21.0000,25.0000,24.0000
ENSRNOG00000002100,Srp72,19.1311,1.2651,0.0002,0.0920,71.0000,45.0000,67.0000,28.0000,61.0000
ENSRNOG00000002105,Cdc7,21.0093,1.2926,0.0024,0.0979,37.0000,24.0000,47.0000,17.0000,36.0000
ENSRNOG00000002210,Hsd17b11,18.4943,1.2244,0.0000,0.0877,82.0000,81.0000,82.0000,29.0000,81.6667
ENSRNOG00000002312,Atp10d,21.3911,1.2672,0.0007,0.1024,31.0000,43.0000,31.0000,25.0000,35.0000
ENSRNOG00000002322,C13h1orf115,15.2735,1.1706,0.0000,0.0740,102.0000,102.0000,102.0000,29.0000,102.0000
ENSRNOG00000002347,Ralgdsl1,19.8369,1.2443,0.0005,0.0946,60.0000,65.0000,57.0000,26.0000,60.6667
ENSRNOG00000002360,Gabrg1,18.3695,1.2113,0.0000,0.0900,83.0000,88.0000,75.0000,29.0000,82.0000
ENSRNOG00000002368,Iars2,21.0898,1.2712,0.0000,0.1020,35.0000,38.0000,33.0000,29.0000,35.3333
ENSRNOG00000002389,Morf4l2,21.8493,1.2745,0.0003,0.1040,27.0000,36.0000,25.0000,27.0000,29.3333
ENSRNOG00000002471,Polq,21.0175,1.2530,0.0010,0.0984,36.0000,57.0000,43.0000,23.0000,45.3333
ENSRNOG00000002478,Insig2,20.7079,1.2816,0.0019,0.0991,45.0000,29.0000,40.0000,19.0000,38.0000
ENSRNOG00000002537,Wnk3,7.0289,1.0762,0.0000,0.0285,104.0000,103.0000,104.0000,29.0000,103.6667
