gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000034,Nuak2,158.0712,2.3078,0.0074,0.0473,213.0000,123.0000,201.0000,82.0000,154.7500
ENSRNOG00000000036,Klhdc8a,101.3808,1.6979,0.0002,0.0282,424.0000,425.0000,420.0000,364.0000,408.2500
ENSRNOG00000000040,Kiaa1614,138.7399,1.9192,0.0001,0.0401,310.0000,334.0000,316.0000,369.0000,332.2500
ENSRNOG00000000044,Tmem175,150.0444,2.3319,0.0187,0.0445,264.0000,104.0000,250.0000,24.0000,160.5000
ENSRNOG00000000081,Antxr2,184.2683,2.3864,0.0029,0.0549,92.0000,85.0000,92.0000,190.0000,114.7500
ENSRNOG00000000104,Thoc3,131.6047,1.8834,0.0010,0.0382,339.0000,352.0000,335.0000,291.0000,329.2500
ENSRNOG00000000129,Phf24,193.7079,2.3886,0.0115,0.0576,61.0000,83.0000,61.0000,49.0000,63.5000
ENSRNOG00000000142,Plxdc2,211.6357,2.4833,0.0022,0.0631,27.0000,53.0000,31.0000,227.0000,84.5000
ENSRNOG00000000150,Dnajc1,75.3643,1.5207,0.0000,0.0202,443.0000,446.0000,443.0000,384.0000,429.0000
ENSRNOG00000000155,Cog3,177.8607,2.2854,0.0057,0.0524,119.0000,136.0000,123.0000,105.0000,120.7500
ENSRNOG00000000157,Atg12,173.5779,1.9804,0.0004,0.0509,143.0000,299.0000,151.0000,341.0000,233.5000
ENSRNOG00000000221,Abhd5,153.6502,2.0857,0.0014,0.0445,244.0000,248.0000,251.0000,262.0000,251.2500
ENSRNOG00000000246,Amz2,179.3044,2.3607,0.0015,0.0540,110.0000,95.0000,100.0000,259.0000,141.0000
ENSRNOG00000000247,Mfsd11,75.2136,1.7183,0.0028,0.0194,444.0000,416.0000,444.0000,194.0000,374.5000
ENSRNOG00000000250,Jmjd6,257.4902,2.9985,0.0089,0.0759,1.0000,12.0000,1.0000,70.0000,21.0000
ENSRNOG00000000277,Tet1,189.0516,2.4435,0.0022,0.0570,80.0000,66.0000,67.0000,223.0000,109.0000
ENSRNOG00000000302,Sesn1,137.9886,1.9631,0.0022,0.0402,316.0000,306.0000,314.0000,225.0000,290.2500
ENSRNOG00000000304,Cd164,155.8885,2.2186,0.0038,0.0453,225.0000,178.0000,236.0000,159.0000,199.5000
ENSRNOG00000000307,Mical1,147.7492,2.1173,0.0025,0.0432,273.0000,228.0000,273.0000,212.0000,246.5000
ENSRNOG00000000314,Sec63,70.2054,1.5754,0.0003,0.0188,450.0000,438.0000,448.0000,352.0000,422.0000
ENSRNOG00000000321,Cd24,147.9422,2.3195,0.0112,0.0444,272.0000,114.0000,259.0000,51.0000,174.0000
ENSRNOG00000000322,Atg5,163.5046,2.1171,0.0017,0.0473,186.0000,229.0000,204.0000,246.0000,216.2500
ENSRNOG00000000395,Kifbp,194.7245,2.3079,0.0092,0.0570,58.0000,122.0000,68.0000,66.0000,78.5000
ENSRNOG00000000431,Atf6b,123.1445,1.6768,0.0003,0.0345,372.0000,426.0000,384.0000,353.0000,383.7500
ENSRNOG00000000457,Tap1,139.5676,1.8897,0.0001,0.0408,308.0000,349.0000,306.0000,370.0000,333.2500
ENSRNOG00000000463,Col11a2,156.2188,1.9315,0.0005,0.0460,223.0000,329.0000,216.0000,331.0000,274.7500
ENSRNOG00000000474,Ralgdsl2,114.4479,1.6331,0.0000,0.0337,401.0000,432.0000,397.0000,380.0000,402.5000
ENSRNOG00000000477,Daxx,212.0382,2.6746,0.0022,0.0636,26.0000,36.0000,26.0000,228.0000,79.0000
ENSRNOG00000000480,Phf1,202.6223,2.6767,0.0529,0.0596,37.0000,35.0000,44.0000,1.0000,29.2500
ENSRNOG00000000502,Def6,120.7926,1.7033,0.0002,0.0352,383.0000,421.0000,377.0000,363.0000,386.0000
ENSRNOG00000000503,Ppard,113.6760,1.7751,0.0009,0.0323,402.0000,400.0000,403.0000,297.0000,375.5000
ENSRNOG00000000520,Srsf3,167.9948,2.3312,0.0132,0.0502,174.0000,105.0000,161.0000,42.0000,120.5000
ENSRNOG00000000521,Cdkn1a,135.9598,2.0082,0.0007,0.0399,320.0000,290.0000,317.0000,314.0000,310.2500
ENSRNOG00000000524,C20h6orf89,165.5862,2.2071,0.0035,0.0493,182.0000,185.0000,174.0000,168.0000,177.2500
ENSRNOG00000000528,Fgd2,221.6336,2.5408,0.0383,0.0651,14.0000,46.0000,19.0000,6.0000,21.2500
ENSRNOG00000000540,Btbd9,211.3591,2.9459,0.0024,0.0644,29.0000,16.0000,22.0000,219.0000,71.5000
ENSRNOG00000000546,Nt5dc1,147.0557,2.1524,0.0103,0.0426,278.0000,206.0000,283.0000,59.0000,206.5000
ENSRNOG00000000569,Vsir,116.6047,1.7144,0.0000,0.0343,396.0000,418.0000,385.0000,383.0000,395.5000
ENSRNOG00000000571,Psap,119.4974,1.7899,0.0005,0.0343,389.0000,394.0000,386.0000,335.0000,376.0000
ENSRNOG00000000576,Anapc16,132.4582,1.8996,0.0006,0.0386,334.0000,343.0000,327.0000,322.0000,331.5000
ENSRNOG00000000587,Rpf2,121.9690,1.7708,0.0019,0.0348,380.0000,401.0000,381.0000,235.0000,349.2500
ENSRNOG00000000593,Rev3l,153.6667,2.2752,0.0014,0.0456,243.0000,140.0000,230.0000,260.0000,218.2500
ENSRNOG00000000604,Hdac2,212.8741,2.8190,0.0081,0.0639,24.0000,19.0000,24.0000,77.0000,36.0000
ENSRNOG00000000611,Ube2d1,85.6842,1.5130,0.0001,0.0230,438.0000,447.0000,438.0000,372.0000,423.7500
ENSRNOG00000000614,Bicc1,155.4737,2.1399,0.0004,0.0462,228.0000,213.0000,214.0000,340.0000,248.7500
ENSRNOG00000000657,Nek7,169.1868,2.1789,0.0007,0.0510,164.0000,196.0000,147.0000,319.0000,206.5000
ENSRNOG00000000663,Tfip11,197.1032,3.0361,0.0216,0.0599,50.0000,7.0000,42.0000,16.0000,28.7500
ENSRNOG00000000664,Tpst2,97.4056,1.7124,0.0001,0.0268,426.0000,420.0000,428.0000,374.0000,412.0000
ENSRNOG00000000665,Pitpnb,70.5728,1.4948,0.0004,0.0189,449.0000,450.0000,446.0000,337.0000,420.5000
ENSRNOG00000000693,Svop,144.8627,2.0336,0.0036,0.0422,285.0000,272.0000,288.0000,165.0000,252.5000
ENSRNOG00000000697,Coro1c,176.2208,2.1390,0.0083,0.0513,127.0000,215.0000,143.0000,75.0000,140.0000
ENSRNOG00000000699,Selplg,228.8142,2.9746,0.0133,0.0682,8.0000,15.0000,8.0000,41.0000,18.0000
ENSRNOG00000000701,Iscu,159.2446,2.1029,0.0014,0.0464,207.0000,242.0000,212.0000,261.0000,230.5000
ENSRNOG00000000704,Cmklr1,150.2178,1.9541,0.0040,0.0428,263.0000,312.0000,280.0000,148.0000,250.7500
ENSRNOG00000000718,Cggbp1,172.0444,2.3959,0.0028,0.0511,149.0000,80.0000,146.0000,197.0000,143.0000
ENSRNOG00000000778,Znrd1as1,123.4799,1.9378,0.0004,0.0363,369.0000,324.0000,364.0000,346.0000,350.7500
ENSRNOG00000000785,Trim39,159.6605,2.2972,0.0024,0.0477,206.0000,130.0000,193.0000,216.0000,186.2500
ENSRNOG00000000795,RT1-N3,200.3189,3.0407,0.0259,0.0610,46.0000,5.0000,38.0000,12.0000,25.2500
ENSRNOG00000000798,Gnl1,189.0413,2.3918,0.0096,0.0553,81.0000,81.0000,88.0000,65.0000,78.7500
ENSRNOG00000000801,Msl3l2,162.4180,2.2182,0.0019,0.0476,193.0000,179.0000,195.0000,236.0000,200.7500
ENSRNOG00000000804,Mrps18b,153.7214,2.1669,0.0006,0.0459,241.0000,200.0000,223.0000,320.0000,246.0000
ENSRNOG00000000818,Ppp1r18,123.4757,2.0407,0.0018,0.0359,370.0000,268.0000,369.0000,240.0000,311.7500
ENSRNOG00000000823,Gcc2,150.5294,2.3262,0.0072,0.0447,261.0000,111.0000,247.0000,84.0000,175.7500
ENSRNOG00000000826,Flot1,178.1806,2.4725,0.0037,0.0537,115.0000,56.0000,105.0000,161.0000,109.2500
ENSRNOG00000000840,Atp6v1g2,178.4912,2.3879,0.0114,0.0531,113.0000,84.0000,115.0000,50.0000,90.5000
ENSRNOG00000000842,Ddah2,130.5397,2.0789,0.0012,0.0383,348.0000,249.0000,334.0000,268.0000,299.7500
