gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000043,Idua,63.4541,3.0364,0.0133,0.0942,47.0000,41.0000,51.0000,25.0000,41.0000
ENSRNOG00000000073,Tmed5,55.4448,2.2232,0.0020,0.0822,85.0000,102.0000,88.0000,61.0000,84.0000
ENSRNOG00000000075,Mtf2,48.5676,2.2523,0.0015,0.0732,103.0000,99.0000,103.0000,66.0000,92.7500
ENSRNOG00000000175,Mier2,25.4314,1.4184,0.0000,0.0365,126.0000,127.0000,126.0000,81.0000,115.0000
ENSRNOG00000000264,Def8,55.9690,2.4400,0.0001,0.0837,83.0000,83.0000,82.0000,80.0000,82.0000
ENSRNOG00000000281,Prodh,66.2487,3.7490,0.0192,0.1017,27.0000,7.0000,20.0000,20.0000,18.5000
ENSRNOG00000000415,Asf1a,50.5624,2.3552,0.0001,0.0773,98.0000,89.0000,96.0000,80.0000,90.7500
ENSRNOG00000000421,Skic2,53.9381,2.7581,0.0005,0.0824,90.0000,61.0000,87.0000,77.0000,78.7500
ENSRNOG00000000438,Rnf5,40.7172,1.7287,0.0000,0.0605,118.0000,118.0000,116.0000,81.0000,108.2500
ENSRNOG00000000442,Notch4,67.1600,3.2861,0.0046,0.1008,22.0000,27.0000,24.0000,44.0000,29.2500
ENSRNOG00000000522,Cpne5,68.2198,3.3058,0.0230,0.1016,19.0000,26.0000,21.0000,16.0000,20.5000
ENSRNOG00000000541,Glo1,56.7307,2.4262,0.0005,0.0849,78.0000,87.0000,81.0000,77.0000,80.7500
ENSRNOG00000000638,Zfp365,63.6233,2.5412,0.0004,0.0959,46.0000,74.0000,45.0000,78.0000,60.7500
ENSRNOG00000000799,Abcf1,71.6006,3.4603,0.0300,0.1075,11.0000,18.0000,12.0000,8.0000,12.2500
ENSRNOG00000000885,Auts2,56.6347,2.4124,0.0083,0.0822,80.0000,88.0000,89.0000,34.0000,72.7500
ENSRNOG00000000895,Rabgef1,64.1249,3.6370,0.0034,0.0971,41.0000,11.0000,38.0000,50.0000,35.0000
ENSRNOG00000000902,Hsph1,43.5944,2.1274,0.0000,0.0653,114.0000,109.0000,114.0000,81.0000,104.5000
ENSRNOG00000000942,Pan3,63.9350,2.5161,0.0030,0.0937,42.0000,75.0000,54.0000,54.0000,56.2500
ENSRNOG00000000975,Mcoln1,59.7936,2.9270,0.0017,0.0908,65.0000,47.0000,62.0000,64.0000,59.5000
ENSRNOG00000000981,Scarb1,41.0630,1.8567,0.0000,0.0620,116.0000,115.0000,115.0000,81.0000,106.7500
ENSRNOG00000000989,Bud31,73.5882,3.2527,0.0261,0.1102,8.0000,28.0000,8.0000,14.0000,14.5000
