gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000010,Cbln1,23.0547,1.3111,0.0042,0.1122,18.0000,18.0000,13.0000,11.0000,15.0000
ENSRNOG00000000068,Ppp2r5a,19.6367,1.2359,0.0005,0.0951,57.0000,67.0000,59.0000,25.0000,52.0000
ENSRNOG00000000096,Pdzk1,18.5986,1.2295,0.0000,0.0934,74.0000,72.0000,64.0000,28.0000,59.5000
ENSRNOG00000000113,Elac1,19.1765,1.2227,0.0002,0.0918,65.0000,80.0000,69.0000,27.0000,60.2500
ENSRNOG00000000123,Rnf19b,17.6718,1.2651,0.0011,0.0872,87.0000,44.0000,84.0000,22.0000,59.2500
ENSRNOG00000000244,Coil,16.6295,1.1875,0.0000,0.0814,94.0000,98.0000,95.0000,28.0000,78.7500
ENSRNOG00000000275,Fam13c,26.2126,1.3674,0.0116,0.1254,6.0000,8.0000,6.0000,2.0000,5.5000
ENSRNOG00000000288,Scarf2,17.6481,1.2344,0.0004,0.0858,88.0000,68.0000,88.0000,26.0000,67.5000
ENSRNOG00000000368,Grik2,19.1816,1.2384,0.0002,0.0940,64.0000,66.0000,61.0000,27.0000,54.5000
ENSRNOG00000000485,Bak1,26.7348,1.4439,0.0106,0.1306,5.0000,3.0000,4.0000,5.0000,4.2500
ENSRNOG00000000501,Zfp523,2.2879,1.0243,0.0000,0.0086,105.0000,106.0000,106.0000,28.0000,86.2500
ENSRNOG00000000519,Stk38,22.8514,1.2965,0.0005,0.1097,19.0000,21.0000,16.0000,25.0000,20.2500
ENSRNOG00000000536,Mdga1,20.8111,1.2541,0.0007,0.0990,36.0000,55.0000,43.0000,24.0000,39.5000
ENSRNOG00000000557,Ppa1,24.5635,1.3424,0.0032,0.1172,8.0000,12.0000,9.0000,15.0000,11.0000
ENSRNOG00000000566,Pcbd1,19.7007,1.2541,0.0018,0.0961,56.0000,54.0000,54.0000,20.0000,46.0000
ENSRNOG00000000585,Amd1,20.3602,1.2786,0.0014,0.0994,44.0000,31.0000,41.0000,21.0000,34.2500
ENSRNOG00000000618,Mdga2,21.5346,1.2633,0.0002,0.1037,27.0000,47.0000,28.0000,27.0000,32.2500
ENSRNOG00000000655,Ptprc,16.5965,1.1949,0.0000,0.0806,95.0000,95.0000,98.0000,28.0000,79.0000
ENSRNOG00000000815,Smpdl3a,15.4386,1.1779,0.0000,0.0762,99.0000,100.0000,100.0000,28.0000,81.7500
ENSRNOG00000000839,Nfkbil1,19.0960,1.2227,0.0000,0.0925,67.0000,81.0000,66.0000,28.0000,60.5000
ENSRNOG00000000879,Slc9a6,16.8875,1.2024,0.0000,0.0864,92.0000,93.0000,87.0000,28.0000,75.0000
ENSRNOG00000000957,Rpl21,20.5531,1.2608,0.0005,0.1009,42.0000,48.0000,36.0000,25.0000,37.7500
ENSRNOG00000000988,Xab2,17.8658,1.2053,0.0000,0.0846,85.0000,91.0000,91.0000,28.0000,73.7500
ENSRNOG00000001134,Rfc5,23.2621,1.3211,0.0076,0.1047,14.0000,15.0000,24.0000,6.0000,14.7500
ENSRNOG00000001148,Rplp0,18.2116,1.2189,0.0004,0.0901,80.0000,83.0000,73.0000,26.0000,65.5000
ENSRNOG00000001170,Cox6a1,18.7503,1.2212,0.0002,0.0887,70.0000,82.0000,80.0000,27.0000,64.7500
